dimension_reduction_type,model,max_depth,min_samples_split,rmse,mae,r2,spearman_r,within_1_acc
"ElasticNet (top-200, l1r=0.5)",Decision Tree,20.0,5,1.6506702494221976,1.1782738576302958,-0.04105019088582651,0.36514233901241766,0.6454545454545455
"ElasticNet (top-200, l1r=0.5)",Decision Tree,20.0,10,1.6822114010033955,1.2822174796048609,-0.08121525440513633,0.3219081909398348,0.6090909090909091
"ElasticNet (top-200, l1r=0.5)",Decision Tree,30.0,2,1.7888543819998317,1.3272727272727278,-0.2226467523445641,0.32700830025034905,0.5545454545454546
"ElasticNet (top-200, l1r=0.5)",Decision Tree,30.0,5,1.7969534189178173,1.3507996428316356,-0.23374287903316304,0.2786436808119093,0.5909090909090909
"ElasticNet (top-200, l1r=0.5)",Decision Tree,30.0,10,1.6450544226512924,1.2409677831437547,-0.03397862411706676,0.3769306523862085,0.6181818181818182
"ElasticNet (top-200, l1r=0.5)",Decision Tree,,2,1.7761040100583791,1.2818181818181824,-0.20527961097603353,0.33140554615754453,0.6363636363636364
"ElasticNet (top-200, l1r=0.5)",Decision Tree,,5,1.8276261743963154,1.3595204213957361,-0.27622062406125836,0.27085250096236113,0.5727272727272728
"ElasticNet (top-200, l1r=0.5)",Decision Tree,,10,1.6567309504624452,1.2415294417935268,-0.04870899147003027,0.3601444923831871,0.6181818181818182
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,10.0,2,1.7169505439401276,1.2573057493842013,-0.1263324374331123,0.4102709177166206,0.5818181818181818
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,10.0,5,1.7147250657075055,1.2842434993760599,-0.12341446893441121,0.38647837815416225,0.5909090909090909
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,10.0,10,1.6277640150001187,1.2392385618381903,-0.012357505169238614,0.43451467157408785,0.6454545454545455
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,20.0,2,1.7786613965666327,1.3272727272727276,-0.20875303924973987,0.34310095660756723,0.5636363636363636
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,20.0,5,1.7307284308041007,1.274739149855533,-0.14448176148419134,0.36672626634123706,0.5727272727272728
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,20.0,10,1.7343299839259858,1.3324758828930414,-0.14924992791218528,0.3917103130928761,0.6272727272727273
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,30.0,2,1.7555108036745837,1.3000000000000003,-0.1774921847863844,0.3741910428645575,0.5818181818181818
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,30.0,5,1.7909421666220784,1.3622699178240267,-0.22550233713215806,0.3345908099840301,0.5727272727272728
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,30.0,10,1.680805606403123,1.2797816114119758,-0.07940890419165925,0.411309753159533,0.6454545454545455
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,,2,1.7215215257545764,1.2363636363636366,-0.13233761722820447,0.42918168168707593,0.6
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,,5,1.794767325126703,1.3689657305135234,-0.23074287130139148,0.34705242630280086,0.5636363636363636
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,,10,1.6844492459707212,1.2777363806335649,-0.08409384802933828,0.4137163443347903,0.6363636363636364
"Lasso (alpha=1.0, top-100)",Decision Tree,10.0,2,1.6816031981613229,1.2859193409091962,-0.08043356987600836,0.382795290741335,0.6272727272727273
"Lasso (alpha=1.0, top-100)",Decision Tree,10.0,5,1.6650465433981816,1.270855274042279,-0.05926293534229066,0.4036687725631346,0.6454545454545455
"Lasso (alpha=1.0, top-100)",Decision Tree,10.0,10,1.5723992432374496,1.2176286109277117,0.055337506722099805,0.4253417187368284,0.6545454545454545
"Lasso (alpha=1.0, top-100)",Decision Tree,20.0,2,1.7425164665975577,1.309090909090909,-0.16012504341785339,0.38320557882500483,0.5727272727272728
"Lasso (alpha=1.0, top-100)",Decision Tree,20.0,5,1.7530072141011837,1.3100889037127479,-0.17413606181308516,0.3556268477414454,0.6181818181818182
"Lasso (alpha=1.0, top-100)",Decision Tree,20.0,10,1.6028569664554162,1.220320945264293,0.01838641875438518,0.41048039726354696,0.6363636363636364
"Lasso (alpha=1.0, top-100)",Decision Tree,30.0,2,1.6733200530681513,1.2545454545454549,-0.06981590830149353,0.38116852543545454,0.6090909090909091
"Lasso (alpha=1.0, top-100)",Decision Tree,30.0,5,1.6538700036678091,1.2537960820952936,-0.045090166007424326,0.42164175959072364,0.6
"Lasso (alpha=1.0, top-100)",Decision Tree,30.0,10,1.6174830123447657,1.2332365852655147,0.00039026580538825684,0.3881119364593038,0.6363636363636364
"Lasso (alpha=1.0, top-100)",Decision Tree,,2,1.7606816861659011,1.3363636363636364,-0.1844390413337964,0.37787900845453515,0.5909090909090909
"Lasso (alpha=1.0, top-100)",Decision Tree,,5,1.7204902623603473,1.308417434768594,-0.13098138838640305,0.3835427626204326,0.6
"Lasso (alpha=1.0, top-100)",Decision Tree,,10,1.5840880553784198,1.1980493458959192,0.04124054744291705,0.42103183123848725,0.6454545454545455
"Ridge (alpha=1.0, top-100)",Decision Tree,10.0,2,1.6689842652592106,1.2712753897480848,-0.06427902933348717,0.3896483440797322,0.6636363636363637
