dimension_reduction_type,model,n_estimators,max_depth,learning_rate,rmse,mae,r2,spearman_r,within_1_acc,qwk
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,2,0.1,1.279853724677947,1.0306684307526752,0.3551500118908978,0.5595807299467285,0.7545454545454545,0.3218249075215782
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.05,1.2734263683691045,1.0401468015738853,0.36161055246426077,0.5600281325464831,0.7454545454545455,0.26125703564727965
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.1,1.274602149100702,1.0407376900564258,0.3604311320355691,0.5624311918709383,0.7636363636363637,0.30827067669172936
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,5,0.05,1.2847118932104624,1.0375985030565584,0.35024517674607747,0.5601157681072597,0.7727272727272727,0.31584517689749014
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,5,0.1,1.335006607772222,1.0726995243781052,0.29837532607283024,0.5162887629230475,0.7545454545454545,0.24061941631923778
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,2,0.05,1.2851011945073918,1.0397298669636665,0.3498513316793229,0.5555541065489366,0.7272727272727273,0.2800435865504358
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,2,0.1,1.268196684428341,1.0310478893064714,0.3668432376438071,0.5707381205529807,0.7636363636363637,0.3427051671732523
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,3,0.05,1.280085359596685,1.0380679721659378,0.3549165738212303,0.5571638334284662,0.7636363636363637,0.297112462006079
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,3,0.1,1.3018591317434636,1.0666122228431787,0.33278467898436637,0.5367447477674994,0.7545454545454545,0.2948531549869148
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,5,0.05,1.2919913442443791,1.0469678073482953,0.34286101748474074,0.5551989519078944,0.7636363636363637,0.27242724272427243
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,5,0.1,1.336321372519122,1.072779834928982,0.2969926727979627,0.5163994604735023,0.7545454545454545,0.25695461200585645
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,2,0.05,1.4016960497769004,1.177666425341815,0.2265259964498303,0.4325460660040244,0.6272727272727273,0.14227642276422758
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,2,0.1,1.3558506928040863,1.1442233441079814,0.27629469273016727,0.47656679190153245,0.6909090909090909,0.2362690932726681
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,3,0.05,1.4023399916242265,1.1713633831681436,0.22581516233359955,0.4312592069799878,0.6727272727272727,0.1606319947333772
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,3,0.1,1.3460896146101393,1.105412417781374,0.28667742283343955,0.4965984361359077,0.7636363636363637,0.3529862174578866
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,5,0.05,1.3864722144944162,1.1307661995086462,0.24323617455306146,0.4609953364708967,0.7,0.17500000000000004
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,5,0.1,1.4699066093582929,1.191919306830248,0.14941541427492755,0.38447565471904643,0.6363636363636364,0.06542056074766356
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,2,0.05,1.3539267766600913,1.1379658585013155,0.2783470728025139,0.4798784936193039,0.6727272727272727,0.2724656220019188
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,2,0.1,1.3238892937056916,1.0850297845620922,0.31001227778300655,0.5132215182958636,0.7272727272727273,0.30988423864648273
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.05,1.3669874712783006,1.1239658135251067,0.26435702647562176,0.4839143418129669,0.7454545454545455,0.30643627140139507
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.1,1.3477656558698823,1.0877671443788086,0.28489997449171267,0.49975792872180386,0.7727272727272727,0.3417047184170472
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,5,0.05,1.3863189319639513,1.125718560812918,0.24340349454801502,0.47171916167120126,0.6636363636363637,0.17966211825860945
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,5,0.1,1.4704592436401416,1.1865948883600166,0.1487757130009918,0.3866158073611718,0.6272727272727273,0.10741885625965986
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,2,0.05,1.3235512492762898,1.090031664219541,0.31036459837077024,0.5183228304126536,0.7090909090909091,0.31712962962962976
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,2,0.1,1.3247437349747957,1.0696232265017793,0.3091213509697047,0.5300798327505358,0.7636363636363637,0.3642857142857143
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,3,0.05,1.3739853942608393,1.1099610673095865,0.2568058969914897,0.47908977357231375,0.7636363636363637,0.3036318867343797
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,3,0.1,1.3558338496572544,1.0841535964975073,0.2763126731746304,0.5084938104118584,0.7636363636363637,0.37482137753643907
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,5,0.05,1.389875459791332,1.123344840143544,0.23951649843392087,0.4764376447593352,0.6727272727272727,0.19124643196955282
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,5,0.1,1.476325406512934,1.1894271505640133,0.14197051855874165,0.3789546143901155,0.6181818181818182,0.10659509202453987
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,2,0.05,1.2156674593477081,1.0146014087959165,0.4182081859131107,0.6350395601733873,0.7545454545454545,0.38852653424251415
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,2,0.1,1.1691933895772288,0.9612656181511989,0.46184085421017107,0.6563396138400566,0.7818181818181819,0.46336576989124223
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,3,0.05,1.1914334101865234,0.9883470487205243,0.4411727548153589,0.6473454378656076,0.7818181818181819,0.4343721905903507
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,3,0.1,1.1944904723238734,0.9720279553384009,0.43830132058441684,0.6432957524781379,0.7727272727272727,0.45419520547945214
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,5,0.05,1.210565776408187,0.9786348993000465,0.4230810470448285,0.6322213850347266,0.7363636363636363,0.4009351256575102
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,5,0.1,1.2252184668721229,0.9875241569701432,0.40903046824797806,0.621631319374555,0.7636363636363637,0.41909294512877937
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,2,0.05,1.1751517444195176,0.9659134536008253,0.45634182615863983,0.6536736478332713,0.7727272727272727,0.4709367945823928
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,2,0.1,1.18568319997622,0.9679842274168338,0.44655386928875673,0.6503527213196285,0.7909090909090909,0.4981263383297645
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,3,0.05,1.1790822602416233,0.9705816871838746,0.4526990104555054,0.6463030359321587,0.7909090909090909,0.4730845912845343
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,3,0.1,1.2246776633231589,0.997420546948558,0.409552053409151,0.6270001505716106,0.7818181818181819,0.48409286328460877
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,5,0.05,1.209175481422374,0.9668808726842096,0.42440543099415484,0.6327702603890647,0.7454545454545455,0.4337366347777153
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,5,0.1,1.226761834897095,0.9850337163406219,0.40754068015756584,0.6176508199561193,0.7727272727272727,0.4575732448866776
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,2,0.05,1.1952651850162979,0.981153477108511,0.4375724805961825,0.6314695641712214,0.7636363636363637,0.46375237578061357
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,2,0.1,1.2242170751155994,0.99677146072226,0.4099960922450686,0.6318108816184569,0.7818181818181819,0.4694616977225673
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,3,0.05,1.1959564813396706,0.9792909231634004,0.4369217187133583,0.636552426696269,0.7818181818181819,0.4651459336922641
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,3,0.1,1.2465907561286897,1.0175911839278402,0.38823330913220566,0.6118115241696309,0.7727272727272727,0.46408685968819596
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,5,0.05,1.2119155106396937,0.9654513042677215,0.421793845014259,0.6310313863673379,0.7363636363636363,0.4179443498012493
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,5,0.1,1.2285269784803488,0.9855085586946558,0.4058345166601358,0.615879659148843,0.7636363636363637,0.43661971830985913
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,2,0.05,1.1779812218319852,0.9554225864835724,0.45372068311542846,0.6574210545119892,0.7545454545454545,0.4183285849952517
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,2,0.1,1.1760620956867933,0.9433165332974255,0.45549919181983145,0.6329501439085538,0.7727272727272727,0.4474921630094043
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,3,0.05,1.1821076021332504,0.9493084544387782,0.44988682865184837,0.6351871569073269,0.7818181818181819,0.47145061728395055
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,3,0.1,1.1412181121440983,0.9072082545670963,0.4872858136459707,0.6654583245587671,0.7909090909090909,0.48341094295692677
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,5,0.05,1.2361064979759118,0.9836398786266243,0.3984803741705787,0.5802304355044761,0.7545454545454545,0.38536953242835603
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,5,0.1,1.2679630668396515,0.9785917855259422,0.36707648684539573,0.561873091720729,0.7545454545454545,0.4453192098482681
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,2,0.05,1.1795689626895651,0.9404604962210871,0.45224708658704815,0.6372765731721604,0.7818181818181819,0.4818851704022108
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,2,0.1,1.1992659798334644,0.9628288058560233,0.4338010615021596,0.6234209297735734,0.7727272727272727,0.43440631642878835
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,3,0.05,1.1819064663754828,0.9343243632132785,0.4500740163766209,0.6314096029980583,0.7818181818181819,0.4749776586237714
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,3,0.1,1.1637055770990479,0.917080576630136,0.4668808853112223,0.6616807706494986,0.8,0.48767448767448773
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,5,0.05,1.2512076326233759,0.967620627034641,0.3836934365820729,0.5758025334862857,0.7545454545454545,0.3975903614457831
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,5,0.1,1.2734582233758316,0.9766218831755971,0.3615786131939518,0.5630584779901819,0.7454545454545455,0.3985883030826851
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,2,0.05,1.1953376729906056,0.9554451174360866,0.4375042606424321,0.6210732192243454,0.7818181818181819,0.4140018627755354
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,2,0.1,1.2252036100725519,0.9656145466227013,0.40904480016165934,0.6234716661508652,0.8,0.47482014388489213
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,3,0.05,1.1757477520439938,0.928365935371576,0.4557902266110845,0.6505187676453106,0.8181818181818182,0.497863247863248
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,3,0.1,1.1961947429353221,0.9348634168775066,0.4366973404927179,0.6458740829241465,0.7727272727272727,0.4501986379114642
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,5,0.05,1.2577942590880664,0.9642574262477476,0.3771876165357152,0.5870337224595079,0.7454545454545455,0.3981352630114111
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,5,0.1,1.2804058881475986,0.9776906867829237,0.354593480456898,0.559728326680668,0.7545454545454545,0.42373363688104726
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,2,0.05,1.2173400027308043,0.9942523940373343,0.42189873582229986,0.6646000622573424,0.7706422018348624,0.42685025817555944
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,2,0.1,1.1857636350655039,0.9345917440804773,0.4515003097408036,0.6720200135859059,0.7522935779816514,0.43547742708749493
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,3,0.05,1.1816381343151068,0.9701572157203657,0.4553103430313703,0.6767043023479642,0.8073394495412844,0.46669391091131995
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,3,0.1,1.197405292883222,0.960658160271242,0.44067725662327584,0.668900315199839,0.7981651376146789,0.5064409274935591
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,5,0.05,1.185232957915184,0.9600398018173468,0.4519911514393996,0.6554448379663158,0.7706422018348624,0.4900351699882768
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,5,0.1,1.1933657382617908,0.9597882757976192,0.44444474223011177,0.656976240061604,0.7798165137614679,0.5213127121840815
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,2,0.05,1.1925660736113977,0.9364959273743749,0.44518903886934147,0.6586166893649159,0.7798165137614679,0.46975088967971534
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,2,0.1,1.184525156345553,0.9198403835823887,0.4526454796916979,0.6596787143474069,0.7706422018348624,0.506578947368421
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,3,0.05,1.162492857305215,0.9364337594848083,0.4728178240124533,0.6796817652453047,0.8165137614678899,0.5506607929515419
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,3,0.1,1.196923088903374,0.949837922719016,0.4411276527386826,0.6600580089840107,0.7798165137614679,0.5142045454545454
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,5,0.05,1.1654242005797555,0.9304880531930066,0.47015578562335136,0.6680231963526925,0.7614678899082569,0.5234899328859061
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,5,0.1,1.1862917424211221,0.9555026184969776,0.45101162680718865,0.6618596585078791,0.7798165137614679,0.5287958115183247
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,2,0.05,1.17482661107398,0.9137941688675351,0.46157194304286653,0.6695688219968534,0.7798165137614679,0.4946153846153847
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,2,0.1,1.1898690949472666,0.927213191215501,0.44769560250139984,0.6504049604824416,0.7889908256880734,0.5360146252285192
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,3,0.05,1.1567700181935743,0.9217438463271993,0.4779955807796572,0.6786292226287288,0.7889908256880734,0.5316455696202531
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,3,0.1,1.1937690996638846,0.9584387997694592,0.4440691198839737,0.6661219819867155,0.7798165137614679,0.5473465140478668
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,5,0.05,1.1576316446640413,0.923586764334219,0.47721765547713746,0.6743811226987652,0.7614678899082569,0.5273595299302241
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,5,0.1,1.1829292072217072,0.953624484809712,0.4541194230374428,0.6619971528136481,0.7798165137614679,0.5213127121840815
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,2,0.05,1.200802636480282,1.007614286545982,0.4374988720877864,0.6937061844337336,0.7706422018348624,0.4878048780487805
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,2,0.1,1.1761028350797862,0.9652078511352742,0.46040150982961336,0.6951664687846586,0.7889908256880734,0.5513595166163142
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,3,0.05,1.1927265799460816,0.9938204614338538,0.4450396858592117,0.6824553572754706,0.7889908256880734,0.4975728155339806
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,3,0.1,1.1776753613176052,0.9585810999819088,0.4589575883795398,0.6890218956716755,0.8440366972477065,0.6256781193490054
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,5,0.05,1.1917153056816499,0.9551325767300187,0.44598035268764147,0.6771310088141435,0.7889908256880734,0.5415549597855227
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,5,0.1,1.1924896272025212,0.9488341326850214,0.4452601660749932,0.6735040038516187,0.7798165137614679,0.563758389261745
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,2,0.05,1.1623583243785478,0.9637750052357426,0.47293983638727133,0.709091323130979,0.7889908256880734,0.5553892215568863
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,2,0.1,1.1637980530646856,0.9452836597789082,0.47163336561872526,0.6917243699574782,0.7798165137614679,0.5747779751332149
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,3,0.05,1.1759126928642905,0.9676627693972392,0.46057597103412495,0.6835316058068341,0.8165137614678899,0.5921052631578947
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,3,0.1,1.1842338663970964,0.9767269436418036,0.45291464960357564,0.6785343989695779,0.7981651376146789,0.5972073039742212
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,5,0.05,1.173031210332569,0.9358772407191246,0.46321636522385723,0.6930519011855919,0.7981651376146789,0.5916635927701955
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,5,0.1,1.1884389667096826,0.951026366111981,0.4490224567574842,0.6781977749795919,0.7706422018348624,0.5508317929759704
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,2,0.05,1.1528828556890245,0.947088611744409,0.4814979307622109,0.7095180295971584,0.8073394495412844,0.5910554561717352
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,2,0.1,1.1698999413210862,0.9534612313559405,0.4660783020230723,0.6873529992706184,0.7798165137614679,0.5926449787835927
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,3,0.05,1.1621215638418638,0.9573210043186067,0.4731545280802891,0.6933126662482572,0.8165137614678899,0.6103896103896104
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,3,0.1,1.18856041190812,0.9818734638074192,0.4489098434927591,0.6765336197614923,0.7889908256880734,0.5766606822262119
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,5,0.05,1.1647407886199217,0.9292389509941552,0.47077701127386495,0.7038855042435906,0.8256880733944955,0.623624358033749
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,5,0.1,1.1872479967961673,0.9505068389684669,0.45012620528446057,0.6810187788393334,0.7706422018348624,0.5405405405405406
PCA (n_components=50) + SMOTE,Gradient Boosting,50,2,0.05,1.2669664953284356,1.0544028242521764,0.37380385094943713,0.6345335195223218,0.7706422018348624,0.4159862483884831
PCA (n_components=50) + SMOTE,Gradient Boosting,50,2,0.1,1.2074111387271902,0.9946347353879772,0.43129049324346225,0.6687059266985794,0.7981651376146789,0.4801571709233792
PCA (n_components=50) + SMOTE,Gradient Boosting,50,3,0.05,1.2058193049632777,0.9878483700202377,0.4327890618822222,0.6787145639219647,0.7981651376146789,0.49875311720698245
PCA (n_components=50) + SMOTE,Gradient Boosting,50,3,0.1,1.2232533580017082,0.9895830709581072,0.4162687211129551,0.6596834555303643,0.7706422018348624,0.5509761388286334
PCA (n_components=50) + SMOTE,Gradient Boosting,50,5,0.05,1.1635390465211903,0.9512596633884254,0.47186851842223065,0.6958397167646305,0.8256880733944955,0.582308607695359
PCA (n_components=50) + SMOTE,Gradient Boosting,50,5,0.1,1.1715684825843324,0.9401373337269923,0.46455423035846277,0.6733665095458499,0.7981651376146789,0.5510052122114668
PCA (n_components=50) + SMOTE,Gradient Boosting,100,2,0.05,1.2084387003686883,0.9889944315432919,0.4303220861711361,0.6710291063477782,0.7614678899082569,0.46220815195884457
PCA (n_components=50) + SMOTE,Gradient Boosting,100,2,0.1,1.195204507179543,0.9663911538993321,0.4427313953269094,0.6813980734759372,0.7889908256880734,0.5423728813559323
PCA (n_components=50) + SMOTE,Gradient Boosting,100,3,0.05,1.1825566344028775,0.9439536844618258,0.4544632276133348,0.6891830958922323,0.7889908256880734,0.5341335333833459
PCA (n_components=50) + SMOTE,Gradient Boosting,100,3,0.1,1.2300699595872766,0.978104754880997,0.40974488819291666,0.6493524178658657,0.7798165137614679,0.5666434054431263
PCA (n_components=50) + SMOTE,Gradient Boosting,100,5,0.05,1.1542526413683567,0.9352215815172749,0.4802650932093069,0.6932747367845967,0.8073394495412844,0.6056034482758621
PCA (n_components=50) + SMOTE,Gradient Boosting,100,5,0.1,1.1635262773698118,0.9290524823693755,0.47188011021857246,0.6786292226287288,0.7981651376146789,0.5538576220648528
PCA (n_components=50) + SMOTE,Gradient Boosting,200,2,0.05,1.183971807571362,0.9552623560854736,0.4531567515828786,0.6836928060273908,0.7798165137614679,0.5340782122905028
PCA (n_components=50) + SMOTE,Gradient Boosting,200,2,0.1,1.1804493587266496,0.9416174550922983,0.4564057512383687,0.6917054052256482,0.7981651376146789,0.5702157764414573
PCA (n_components=50) + SMOTE,Gradient Boosting,200,3,0.05,1.1998075285580143,0.9499439974926084,0.4384307777630242,0.6795632356713659,0.7889908256880734,0.5853827502597853
PCA (n_components=50) + SMOTE,Gradient Boosting,200,3,0.1,1.2368513320341215,0.9809045975446155,0.4032187987337149,0.6422027139658825,0.7706422018348624,0.5577770247373772
PCA (n_components=50) + SMOTE,Gradient Boosting,200,5,0.05,1.1531258394579074,0.9348431791884882,0.48127934677854567,0.6953418925540878,0.8073394495412844,0.6120413252582829
PCA (n_components=50) + SMOTE,Gradient Boosting,200,5,0.1,1.1626424339198143,0.9255753498279987,0.4726821514400147,0.681673062087475,0.7981651376146789,0.5609756097560976
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,2,0.05,1.3263811459796333,1.1145961683187906,0.31369555468419585,0.5657084681287923,0.6972477064220184,0.2780748663101603
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,2,0.1,1.3049253525142666,1.0707977951026644,0.33571955224870986,0.5704875805500013,0.7247706422018348,0.3547451305428927
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,3,0.05,1.255368412117047,1.0219506921577417,0.3852160438163742,0.5975028410421136,0.7798165137614679,0.3854210305823209
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,3,0.1,1.26904386922551,1.0317766641364416,0.37174869006021816,0.6025047890623275,0.7981651376146789,0.4684612294094014
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,5,0.05,1.2681563031108893,1.0196267257458347,0.3726271775429054,0.5807759475678819,0.7889908256880734,0.4178723404255319
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,5,0.1,1.269746786942517,1.0249697342578716,0.37105252613741135,0.5784480267357255,0.7981651376146789,0.43198745589964727
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,2,0.05,1.296083623523031,1.0682128999761424,0.3446909307973961,0.5715116760688318,0.7431192660550459,0.351417004048583
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,2,0.1,1.2825742524581711,1.0360895421715342,0.35828060323192557,0.5812548070465943,0.7339449541284404,0.3448000000000001
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.05,1.2328436377305108,0.9875715853868717,0.40707996085056564,0.6181032809926624,0.7889908256880734,0.4161392405063291
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.1,1.2638967421122604,1.017803383815259,0.376834616014187,0.6035288845811579,0.8073394495412844,0.48252536640360766
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,5,0.05,1.2663016098716267,1.0070242775429998,0.37446091562683115,0.5844598467258971,0.8073394495412844,0.44942903752039154
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,5,0.1,1.268389242624727,1.02060572433592,0.3723966801796814,0.57961909892624,0.8348623853211009,0.5226209048361934
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,2,0.05,1.2803167888643692,1.0355481632922987,0.360537600483526,0.5801358878686127,0.7431192660550459,0.3594433399602386
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,2,0.1,1.2980462337313137,1.0403612819653532,0.34270480890842525,0.5758166701942858,0.7339449541284404,0.4370860927152318
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,3,0.05,1.2284906893724403,0.9779034828405516,0.4112595563762085,0.6304113919504589,0.8073394495412844,0.475
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,3,0.1,1.2971319514000255,1.0429109639471807,0.3436304180623764,0.584303387688298,0.7614678899082569,0.4477500929713649
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,5,0.05,1.263757315443962,1.0112425188402512,0.37697209730991177,0.6016276702151808,0.7889908256880734,0.4566173530587764
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,5,0.1,1.2719537660054636,1.0225853863544876,0.36886424695606823,0.581373336620533,0.8165137614678899,0.5040462427745666
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,2,0.05,1.3726716320954742,1.1406072032016246,0.26495580992322554,0.5420014384303833,0.7155963302752294,0.4004874086108854
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,2,0.1,1.3161874608416615,1.0907227556690304,0.3242039794291862,0.5873661918788745,0.7522935779816514,0.4432263116679718
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,3,0.05,1.3364982827967906,1.1243306435721563,0.3031858803685672,0.5693639201890623,0.7247706422018348,0.3848657445077298
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,3,0.1,1.350423479511753,1.124533206423612,0.28858979173589483,0.5458286879877906,0.7522935779816514,0.48104265402843605
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,5,0.05,1.3548697618019236,1.126798375538067,0.28389742970710385,0.5526654738125757,0.7064220183486238,0.39321760193782807
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,5,0.1,1.3425889332781933,1.1100398272396592,0.29682040763969786,0.5702979332316993,0.7431192660550459,0.4821361414065438
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,2,0.05,1.3197634942134844,1.0868844139602436,0.32052676445020156,0.5804440647608534,0.7522935779816514,0.41264693960275634
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,2,0.1,1.2986366513227905,1.0790137923254752,0.34210673020752724,0.5809655948861838,0.7614678899082569,0.4563758389261745
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.05,1.3093441490644835,1.096029315207454,0.3312131028930021,0.5964408160596226,0.7155963302752294,0.4392523364485982
