dimension_reduction_type,model,n_estimators,max_depth,learning_rate,rmse,mae,r2,spearman_r,within_1_acc
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,3,0.1,1.2288420383663141,0.9934937608033985,0.40552972609965643,0.6042887031366431,0.7545454545454545
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,5,0.05,1.2279086776403307,0.9972019451195941,0.4064324368962927,0.6059860655769493,0.7909090909090909
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,5,0.1,1.2760506306035628,1.0361642568310456,0.3589766702384378,0.5609044881542499,0.7545454545454545
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,2,0.05,1.1986284394746478,0.9634398911563739,0.4344028941761814,0.6240297663010747,0.7636363636363637
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,2,0.1,1.2253525120969762,0.9799506837958869,0.40890115093965784,0.612397298707454,0.7363636363636363
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,3,0.05,1.2136281713028367,0.9741730911601716,0.42015846590394357,0.6112349744276789,0.7818181818181819
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,3,0.1,1.2430971702357219,1.0002401235303635,0.3916574715889669,0.5858206618024412,0.7545454545454545
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,5,0.05,1.2338465674410535,1.0065956852097486,0.40067783839694693,0.6000222350461994,0.7727272727272727
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,5,0.1,1.277588587400414,1.0373388481659687,0.35743055557863745,0.5615133246817511,0.7454545454545455
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,2,0.05,1.2360869286762386,0.9836931516996253,0.3984994198186004,0.6262798620550261,0.7454545454545455
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,2,0.1,1.232587727781062,0.9676980738856266,0.4019001388994853,0.6307500300932654,0.7636363636363637
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,3,0.05,1.2443938786872086,0.9839105725500192,0.39038765238476847,0.6170558206224249,0.7363636363636363
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,3,0.1,1.2550207283956487,0.9784269974353436,0.3799312842496354,0.6104554791765601,0.7909090909090909
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,5,0.05,1.2999427955358187,1.012717151026574,0.33474751473346265,0.5616563090177551,0.7454545454545455
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,5,0.1,1.3098073516437412,1.028383629762927,0.32461273064543583,0.5602956516267488,0.7545454545454545
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,2,0.05,1.213387210524114,0.962986936706748,0.4203886932512939,0.6451038124688989,0.7727272727272727
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,2,0.1,1.2560606293491625,0.9834710458281647,0.37890328976860155,0.609569898772922,0.7636363636363637
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,3,0.05,1.2558549108231947,0.9855344165348036,0.3791067204526066,0.6025636663087232,0.7636363636363637
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,3,0.1,1.2464171817384535,0.9705407922003055,0.3884036611697286,0.6180751605661958,0.7909090909090909
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,5,0.05,1.300350485648225,1.0095826822424245,0.3343301742302365,0.5615456114673003,0.7636363636363637
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,5,0.1,1.3117259940013057,1.0344605550993344,0.32263262921660496,0.5518918625880584,0.7454545454545455
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,2,0.05,1.2362340088357255,0.9828827037739656,0.39835626796965184,0.6243065101772115,0.7545454545454545
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,2,0.1,1.2830745849706502,1.001641420554604,0.35190028870929757,0.6020932017192903,0.7454545454545455
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,3,0.05,1.272694345248579,0.994339291960063,0.36234429181496364,0.5965813861862307,0.7636363636363637
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,3,0.1,1.2734422441279198,1.0031808884743494,0.3615946348103989,0.5873427531211942,0.7818181818181819
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,5,0.05,1.2918200548884045,0.9983119668809034,0.3430352500011795,0.5658674283329714,0.7727272727272727
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,5,0.1,1.3204848827269162,1.0384831613972894,0.3135563528541502,0.5501207017807823,0.7363636363636363
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,2,0.05,1.3337099219821085,1.1022130466064093,0.3060903994168953,0.5606022140835122,0.6605504587155964
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,2,0.1,1.3710553739112037,1.123996729952421,0.26668575281691187,0.5026128053297345,0.7155963302752294
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,3,0.05,1.3328771837114703,1.076103261639985,0.3069566517774075,0.5535710397574677,0.7064220183486238
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,3,0.1,1.3643939303624668,1.1081188592115294,0.27379423950448833,0.51264040728495,0.7064220183486238
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,5,0.05,1.3160524875834512,1.06872113911515,0.32434257627278007,0.5787324977131784,0.6880733944954128
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,5,0.1,1.3291309516253071,1.0795966295978383,0.31084696159971426,0.5624417930710411,0.7247706422018348
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,2,0.05,1.3550445106578817,1.1114206922355703,0.2837126943495245,0.5266031910949308,0.6880733944954128
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,2,0.1,1.40413941494968,1.146004086954724,0.23086850974239725,0.48605659444197447,0.6880733944954128
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,3,0.05,1.353807883222905,1.0898382404011406,0.2850194799796001,0.5356398858120184,0.6880733944954128
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,3,0.1,1.404313877039898,1.1438983298100232,0.23067737113877085,0.4804193279054491,0.6972477064220184
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,5,0.05,1.3243294050241263,1.0803626166473594,0.31581716181539565,0.5601565428855028,0.6972477064220184
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,5,0.1,1.332213254217444,1.0857040673128067,0.3076469139039667,0.5658080329709007,0.7155963302752294
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,2,0.05,1.4000674234102701,1.1453605675257275,0.2353229900474515,0.4988246001466531,0.6880733944954128
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,2,0.1,1.4223470819827166,1.1783828471085833,0.2107923173061581,0.48880648055735276,0.6880733944954128
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,3,0.05,1.3908469317326402,1.1251207131826506,0.2453617650772425,0.5004887553647527,0.6788990825688074
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,3,0.1,1.3973234756879593,1.1602829377383157,0.23831738527991786,0.5049549497107635,0.7155963302752294
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,5,0.05,1.3202260375701045,1.0838926487842957,0.3200504050008659,0.5621146514469704,0.6972477064220184
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,5,0.1,1.3270458011590047,1.083516316632768,0.31300756225248005,0.5719336413520536,0.6972477064220184
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,2,0.05,1.2490794770795581,1.047330283340541,0.39136029894047764,0.6544302248134004,0.7889908256880734
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,2,0.1,1.2361987443727693,1.0143944313832616,0.40384838015068714,0.6653728750794228,0.7706422018348624
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,3,0.05,1.2294708777216983,1.0172905532174545,0.41031969293641846,0.6518225741867487,0.8165137614678899
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,3,0.1,1.2293088451313328,1.0077855139072072,0.4104751112277344,0.6513721618057816,0.7798165137614679
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,5,0.05,1.271908939397496,1.0180364655595124,0.3689087315548012,0.6171787503159406,0.7981651376146789
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,5,0.1,1.266801313457272,0.9855941073543242,0.37396712205281823,0.6137935456842508,0.7889908256880734
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,2,0.05,1.218032348951414,1.0084753953546715,0.42124097374779246,0.6686727384178767,0.7981651376146789
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,2,0.1,1.2369305539986883,1.0090812388069352,0.40314234703402996,0.6618928467885821,0.7614678899082569
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,3,0.05,1.220958018135927,0.9919573765906899,0.41845731858284285,0.6464887433595065,0.7981651376146789
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,3,0.1,1.2283723323623155,0.9983709103218752,0.41137299346216993,0.656890898768368,0.7798165137614679
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,5,0.05,1.2605592535110173,0.9901420940637533,0.380121374008892,0.6338155613139788,0.7981651376146789
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,5,0.1,1.2646802872029073,0.9806325585192981,0.3760617213408318,0.62420044227607,0.8073394495412844
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,2,0.05,1.2153113394618782,1.002437887197774,0.42382390972785755,0.674110875270185,0.7706422018348624
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,2,0.1,1.2437801218032278,1.0016919708709073,0.39651378359802714,0.6550560609637968,0.7706422018348624
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,3,0.05,1.2207618896926238,0.9852773977999915,0.41864413565329994,0.6490157938758798,0.7981651376146789
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,3,0.1,1.2174125186082665,0.9962798996586958,0.42182985979924326,0.6653302044328049,0.7614678899082569
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,5,0.05,1.2578581950170593,0.9859562317433869,0.38277501300745054,0.6391920627878389,0.7889908256880734
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,5,0.1,1.2614010141116025,0.9787806249065104,0.3792932278982286,0.627049893233557,0.8073394495412844
PCA (n_components=50) + SMOTE,Gradient Boosting,50,2,0.05,1.2517631564921046,1.0215113937140758,0.38874213322764795,0.6652590866884416,0.7522935779816514
PCA (n_components=50) + SMOTE,Gradient Boosting,50,2,0.1,1.1818851349346735,0.9508478303706077,0.45508260369171083,0.6839203828093532,0.7798165137614679
PCA (n_components=50) + SMOTE,Gradient Boosting,50,3,0.05,1.228483346861032,0.9894683773449986,0.41126659398836574,0.6601338679113316,0.7706422018348624
PCA (n_components=50) + SMOTE,Gradient Boosting,50,3,0.1,1.1958914604680093,0.9448711190577115,0.44209062211707095,0.6569999459763918,0.8256880733944955
PCA (n_components=50) + SMOTE,Gradient Boosting,50,5,0.05,1.2435916805709406,0.9571864277479554,0.3966966343599674,0.6369779303466637,0.8073394495412844
PCA (n_components=50) + SMOTE,Gradient Boosting,50,5,0.1,1.2363769522378174,0.9488960722431831,0.4036764877822585,0.6447582115800011,0.7981651376146789
PCA (n_components=50) + SMOTE,Gradient Boosting,100,2,0.05,1.184958314395811,0.9491589669667199,0.4522450924726389,0.6820049448945035,0.7889908256880734
PCA (n_components=50) + SMOTE,Gradient Boosting,100,2,0.1,1.140979372699734,0.9069083513816021,0.49214969432712374,0.7013442301783446,0.8165137614678899
PCA (n_components=50) + SMOTE,Gradient Boosting,100,3,0.05,1.1810055585653911,0.9342160852173992,0.45589337303145183,0.6795679768543235,0.8165137614678899
PCA (n_components=50) + SMOTE,Gradient Boosting,100,3,0.1,1.1840318292061873,0.9298349933311227,0.45310130557052875,0.658867972061666,0.8073394495412844
PCA (n_components=50) + SMOTE,Gradient Boosting,100,5,0.05,1.2349362001486666,0.9377574761760522,0.40506547155051686,0.6465266728231668,0.8165137614678899
PCA (n_components=50) + SMOTE,Gradient Boosting,100,5,0.1,1.2317567192229122,0.9479420321572164,0.4081249784941303,0.6460335897955817,0.7981651376146789
PCA (n_components=50) + SMOTE,Gradient Boosting,200,2,0.05,1.1527522348887012,0.9138837957312114,0.4816154159311504,0.6933695604437478,0.7889908256880734
PCA (n_components=50) + SMOTE,Gradient Boosting,200,2,0.1,1.1386995404350697,0.904970365089619,0.4941771749382251,0.6900649559223363,0.8073394495412844
PCA (n_components=50) + SMOTE,Gradient Boosting,200,3,0.05,1.1721228215029793,0.9087181267910458,0.4640474078302015,0.6764862079319169,0.8073394495412844
PCA (n_components=50) + SMOTE,Gradient Boosting,200,3,0.1,1.1869787568537342,0.9257132206151739,0.4503755739122991,0.6632914957610588,0.7889908256880734
PCA (n_components=50) + SMOTE,Gradient Boosting,200,5,0.05,1.2269534971165044,0.9279886130666786,0.41273199902052937,0.6551034727933723,0.8165137614678899
PCA (n_components=50) + SMOTE,Gradient Boosting,200,5,0.1,1.2357422106816562,0.9521841156077809,0.40428862173021196,0.6430466445323261,0.7981651376146789
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,2,0.05,1.323507808880728,1.1105515916535877,0.3166658141410832,0.566807842234004,0.7247706422018348
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,2,0.1,1.2865777545313526,1.0598771864325718,0.35426814993554256,0.5713199347794079,0.7339449541284404
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,3,0.05,1.316531495561815,1.1002123783965636,0.3238506442278427,0.5696852698559745,0.7155963302752294
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,3,0.1,1.3068923162658934,1.0869883054621616,0.33371545245119105,0.5680553536927787,0.7431192660550459
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,5,0.05,1.3294399882616914,1.117308781926621,0.3105264539838901,0.5532438981333967,0.7339449541284404
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,5,0.1,1.2924211051358443,1.0797996288735274,0.3483892884568025,0.5819802080390991,0.7706422018348624
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,2,0.05,1.27652336871824,1.0587779070202328,0.36432128272885456,0.5891620945684813,0.7155963302752294
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,2,0.1,1.2557584369687884,1.0388155021200707,0.3848339754652822,0.5977067119092881,0.7339449541284404
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.05,1.304173015619048,1.0896448949114386,0.33648529509059,0.5719383825350111,0.7339449541284404
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.1,1.3162208309337728,1.0870682268616372,0.3241697112690567,0.5587673762789409,0.7155963302752294
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,5,0.05,1.3361626183560245,1.1150435160791878,0.30353584916850596,0.5535568162085949,0.6972477064220184
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,5,0.1,1.3056727922703943,1.087287897689078,0.3349583565049421,0.5786803447006453,0.7614678899082569
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,2,0.05,1.2503512345544223,1.0441042982429563,0.390120287954401,0.6046335802102668,0.6880733944954128
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,2,0.1,1.2495818438173103,1.0364381898120307,0.3908706234098015,0.6103087762104524,0.7247706422018348
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,3,0.05,1.314430653665128,1.0882133594812593,0.3260068395625695,0.5657463975924526,0.7064220183486238
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,3,0.1,1.324955174072414,1.0858966201919873,0.3151704320911386,0.5543391113965904,0.7155963302752294
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,5,0.05,1.3279730522328335,1.1028742055795993,0.31204717787589553,0.5674342587253398,0.7155963302752294
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,5,0.1,1.2999323787667503,1.0812053112914877,0.34079323634556047,0.585332224390086,0.7614678899082569
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,2,0.05,1.4232657353580123,1.188272642846496,0.20977253466409407,0.4721696695593145,0.6330275229357798
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,2,0.1,1.3343969419081214,1.1037943383483995,0.30537532262100453,0.5587484115471107,0.7064220183486238
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,3,0.05,1.3410596514230446,1.0968059586228798,0.29842141494462593,0.5480902322585414,0.6972477064220184
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,3,0.1,1.3018851193551417,1.0456071136068725,0.33881124608732527,0.5793488514976598,0.7247706422018348
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,5,0.05,1.3412727925200132,1.0763353310789874,0.29819838666657994,0.5501147173814147,0.7339449541284404
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,5,0.1,1.3299098468247454,1.0485506775452675,0.3100390122046254,0.55623558457961,0.7522935779816514
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,2,0.05,1.346670585408801,1.115056906781425,0.2925383862274633,0.5450321692509225,0.7064220183486238
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,2,0.1,1.3219225845054012,1.095586135827858,0.31830175354302426,0.5741714797080165,0.6972477064220184
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.05,1.2934469385944318,1.0446909823502515,0.34735447194183255,0.5858727192472467,0.7431192660550459
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.1,1.3040035616465935,1.040362113889857,0.3366577076412408,0.5855455776231757,0.7522935779816514
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,5,0.05,1.3136852552235936,1.0473993504713917,0.32677105028640296,0.5747925746754554,0.7339449541284404
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,5,0.1,1.3285494539623397,1.0403320933705387,0.31144984157668887,0.5567855618026855,0.7706422018348624
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,2,0.05,1.3202505299760832,1.0784228202565902,0.32002517635739425,0.5758735643897764,0.7247706422018348
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,2,0.1,1.348258670500797,1.1025649979618333,0.2908688291535383,0.5511625188150329,0.7247706422018348
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,3,0.05,1.291862677997976,1.036700655601984,0.34895226052759576,0.5894855006608988,0.7339449541284404
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,3,0.1,1.3121188214359352,1.0474990073970083,0.328375604859117,0.5802686409914243,0.7247706422018348
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,5,0.05,1.31341785582042,1.0408167856710464,0.32704509263723525,0.5721327710362707,0.7339449541284404
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,5,0.1,1.3307077408158785,1.0397848778247634,0.3092108645349688,0.5540783463339253,0.7706422018348624
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,2,0.05,1.2189286479728958,1.0329819017414348,0.420388891273465,0.6630876248938843,0.8073394495412844
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,2,0.1,1.200278948050498,1.001393694707867,0.43798939582428165,0.6666435121120458,0.7981651376146789
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,3,0.05,1.1913008273618666,1.009352045096113,0.44636566149247026,0.6686205854053435,0.7981651376146789
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,3,0.1,1.1906917603656129,1.0026502752432096,0.4469316213187994,0.6685020558314049,0.8073394495412844
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,5,0.05,1.1752842453556096,0.9709627413474363,0.46115238984945794,0.6629406482222003,0.8165137614678899
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,5,0.1,1.1539740849057107,0.9363597510092632,0.48051591879563194,0.6773633267790633,0.8623853211009175
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,2,0.05,1.1997208455953596,1.0066733368719336,0.4385119186532319,0.6722950021974439,0.8165137614678899
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,2,0.1,1.2103394307100055,1.0107458264827271,0.42852860561430217,0.6573033816856749,0.8073394495412844
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,3,0.05,1.205020506032773,1.004451872599902,0.43354031443595387,0.6529557169136029,0.7889908256880734
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,3,0.1,1.1948262959644929,0.9987688270161366,0.44308402433304095,0.660095938447671,0.8073394495412844
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,5,0.05,1.155886872293737,0.9455851469966532,0.4787923339385144,0.6754147005835109,0.8440366972477065
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,5,0.1,1.15743775010533,0.9331505338298925,0.47739276500105843,0.6780365747590352,0.8440366972477065
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,2,0.05,1.218255385530932,1.0199285938782015,0.4210289986682164,0.6517277505275977,0.7981651376146789
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,2,0.1,1.2195874777383642,1.0278443658720489,0.41976216344931006,0.64926707657263,0.8073394495412844
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,3,0.05,1.2109402332385137,1.0095320802901377,0.42796111741067955,0.6451327650336475,0.7798165137614679
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,3,0.1,1.2229699812504227,1.018878228368516,0.41653914213796295,0.6445827878105718,0.7889908256880734
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,5,0.05,1.1619292218042558,0.9507990345686996,0.47332890939945194,0.6737600277313264,0.8532110091743119
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,5,0.1,1.157615284856622,0.9322430052737043,0.47723243143473104,0.6767043023479642,0.8532110091743119
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,2,0.05,1.3203243672308729,1.0603861593952268,0.31994911673517423,0.5607828113271681,0.7431192660550459
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,2,0.1,1.2870828433537573,1.022451380165726,0.3537610434517302,0.5794724366495434,0.7614678899082569
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,3,0.05,1.297622188383229,1.035482714003431,0.3431341887475894,0.5760408403348244,0.7522935779816514
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,3,0.1,1.272456507129056,1.017621714819316,0.36836523415815414,0.6114039894736463,0.7798165137614679
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,5,0.05,1.408589537379059,1.0802575427206873,0.22598558562936077,0.5189698865332774,0.7339449541284404
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,5,0.1,1.3818245367886295,1.069639728896424,0.2551206541027293,0.5364506280977593,0.7522935779816514
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,2,0.05,1.289755750615115,1.0202227150842684,0.3510741450852384,0.5771916132519751,0.7706422018348624
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,2,0.1,1.293767032724002,1.0191821698164856,0.34703140673427313,0.5706108513068975,0.7889908256880734
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,3,0.05,1.2784240163177458,1.0095248132608192,0.36242691758334333,0.5858632368813316,0.7706422018348624
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,3,0.1,1.2728113305458728,1.011365654651085,0.3680129234077123,0.6005798687815626,0.7889908256880734
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,5,0.05,1.396151742219717,1.0631798624397477,0.23959427617386575,0.5316051391151446,0.7431192660550459
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,5,0.1,1.3662541251597453,1.0339416184900527,0.2718126929214325,0.5519353316371132,0.7522935779816514
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,2,0.05,1.2962947621746033,1.018661658733824,0.34447740700836527,0.5709996283094165,0.7522935779816514
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,2,0.1,1.3053458906562956,1.0214805461277,0.33529132809222484,0.582582338274708,0.7706422018348624
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,3,0.05,1.2944004793545736,1.0139927066678556,0.34639184489339514,0.5854839422447277,0.7981651376146789
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,3,0.1,1.302688366865683,1.0226406775855676,0.337995103321274,0.5933685295031311,0.7798165137614679
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,5,0.05,1.3903339772998442,1.0439770362762593,0.245918294537393,0.5364032162681839,0.7614678899082569
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,5,0.1,1.3676615071677074,1.028614054877346,0.2703117048701553,0.5554011363790813,0.7614678899082569
