dimension_reduction_type,model,C,gamma,rmse,mae,r2,spearman_r,within_1_acc
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),0.1,auto,1.4592521062551544,1.2226002384178016,0.18639861737717434,0.5608423999087909,0.5727272727272728
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),1.0,scale,1.304588693556391,1.1137056074000657,0.3497232284506119,0.5241918500286129,0.7454545454545455
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),1.0,auto,1.304588693556391,1.1137056074000657,0.3497232284506119,0.5241918500286129,0.7454545454545455
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),10.0,scale,1.3262560607324818,1.1271677282924468,0.32794350382334003,0.502807367660483,0.7363636363636363
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),10.0,auto,1.3262560607324818,1.1271677282924468,0.32794350382334003,0.502807367660483,0.7363636363636363
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),0.1,scale,1.4392437158017375,1.1933311082070157,0.20855688752265678,0.4857385117469819,0.6727272727272727
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),0.1,auto,1.4176740487254018,1.1704557225996517,0.2321015355080166,0.4987084446709901,0.6818181818181818
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),1.0,scale,1.318209090430491,1.0746537768977047,0.3360740789500033,0.5800506262015097,0.7454545454545455
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),1.0,auto,1.3300972568529845,1.065362172486571,0.3240449517344157,0.5738031114087508,0.7272727272727273
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),10.0,scale,1.2676472964521075,1.0479620662232207,0.38602895622696387,0.6101539650073574,0.7545454545454545
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),10.0,auto,1.2774120282411168,1.0454647108679156,0.37653364401368805,0.6113158644374499,0.7818181818181819
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),0.1,scale,1.427287484029116,1.139252393634267,0.2216517824686416,0.5515425937560272,0.6909090909090909
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),0.1,auto,1.427287484029116,1.139252393634267,0.2216517824686416,0.5515425937560272,0.6909090909090909
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),1.0,scale,1.3948901896225019,1.076870510733192,0.25658544452392895,0.5436767190427823,0.7454545454545455
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),1.0,auto,1.3948901896225019,1.076870510733192,0.25658544452392895,0.5436767190427823,0.7454545454545455
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),10.0,scale,1.443766002325361,1.1119516837364056,0.2035754441064228,0.4933185223147279,0.7272727272727273
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),10.0,auto,1.443766002325361,1.1119516837364056,0.2035754441064228,0.4933185223147279,0.7272727272727273
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),0.1,scale,1.444413542619317,1.185178368581535,0.17866349448740138,0.5075298192433149,0.6272727272727273
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),0.1,auto,1.4323358975898426,1.171474962125904,0.19234148572857745,0.5127925652878514,0.6363636363636364
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),1.0,scale,1.455346357871422,1.1381782787150154,0.16618299197773578,0.4957220805281409,0.6636363636363637
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),1.0,auto,1.4588567534924046,1.127596340572814,0.1621556926976242,0.5002929668823353,0.6636363636363637
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),10.0,scale,1.4885158050073886,1.1853043135988663,0.12774207602624943,0.4366188133811723,0.6909090909090909
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),10.0,auto,1.501396313801483,1.176069725606529,0.1125810195773741,0.43677102251304756,0.6909090909090909
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),0.1,scale,1.3631305634441344,1.1325444209280193,0.26850235264036215,0.5484048897487336,0.6454545454545455
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),0.1,auto,1.3631305634441344,1.1325444209280193,0.26850235264036215,0.5484048897487336,0.6454545454545455
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),1.0,scale,1.2384194690624133,1.0108644179505044,0.39622717157830445,0.6075219940895091,0.7818181818181819
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),1.0,auto,1.2384194690624133,1.0108644179505044,0.39622717157830445,0.6075219940895091,0.7818181818181819
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),10.0,scale,1.2944937283847522,1.0307860995132758,0.3403130024983011,0.5900917422908206,0.7818181818181819
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),10.0,auto,1.2944937283847522,1.0307860995132758,0.3403130024983011,0.5900917422908206,0.7818181818181819
PCA (n_components=50) + SMOTE,SVR (rbf),0.1,scale,1.4694961343213329,1.2079442532452729,0.14989040362107564,0.5385481953603247,0.5818181818181818
PCA (n_components=50) + SMOTE,SVR (rbf),0.1,auto,1.4694961343213329,1.2079442532452729,0.14989040362107564,0.5385481953603247,0.5818181818181818
PCA (n_components=50) + SMOTE,SVR (rbf),1.0,scale,1.2398414485683449,1.0194696052811962,0.39483984601719746,0.6200953908619952,0.8
