dimension_reduction_type,model,max_depth,min_samples_split,rmse,mae,r2,spearman_r,within_1_acc
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,10.0,2,1.7816980203715713,1.3449173553719007,-0.21288385528849396,0.3599594957330974,0.6363636363636364
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,10.0,5,1.73092022656894,1.3671143250688704,-0.14473543376867593,0.37118856377687476,0.6181818181818182
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,10.0,10,1.6721268573658592,1.3415840220385673,-0.06829074325691109,0.3887185753459033,0.5818181818181818
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,20.0,2,1.7215215257545762,1.309090909090909,-0.13233761722820425,0.357304285158141,0.6
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,20.0,5,1.7721185175952652,1.378787878787879,-0.19987650032804605,0.3427347492158942,0.5727272727272728
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,20.0,10,1.692668287627092,1.3421969696969696,-0.09469903616959896,0.3704991978401362,0.5909090909090909
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,30.0,2,1.8015145143613318,1.3727272727272728,-0.2400138937130949,0.33278818919546954,0.5636363636363636
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,30.0,5,1.6718857676892942,1.3136363636363637,-0.06798271004592649,0.39197257918746553,0.5909090909090909
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,30.0,10,1.7298241883200383,1.3368939393939394,-0.14328617393080512,0.36093720571206145,0.5727272727272728
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,,2,1.7632614409357759,1.4,-0.18791246960750274,0.37703198683527867,0.5636363636363636
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,,5,1.7979716405444275,1.4,-0.23514144571803497,0.33524266373047723,0.5545454545454546
"ElasticNet (top-200, l1r=0.5) + SMOTE",Decision Tree,,10,1.7475905694881368,1.3719588744588744,-0.16689130893374693,0.34697844112685755,0.5818181818181818
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,10.0,2,1.7837828660269481,1.328030303030303,-0.2157240168268304,0.34425657409502436,0.6090909090909091
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,10.0,5,1.6629504022682218,1.2303030303030302,-0.05659758403766757,0.40925932834314255,0.6545454545454545
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,10.0,10,1.7427988741698615,1.295487012987013,-0.16050111406339385,0.35597155960251087,0.6636363636363637
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,20.0,2,1.6569413222726221,1.1818181818181819,-0.04897533865925685,0.41740731208386955,0.6818181818181818
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,20.0,5,1.7039392861569602,1.2227272727272727,-0.10932615491490116,0.37970295668190024,0.6636363636363637
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,20.0,10,1.659184274799117,1.206302308802309,-0.05181719469077439,0.41813282993540624,0.6545454545454545
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,30.0,2,1.665150825819473,1.2272727272727273,-0.05939562348037519,0.4199199074101947,0.6636363636363637
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,30.0,5,1.7089706867236805,1.28030303030303,-0.1158870749874572,0.3770886414042632,0.6363636363636364
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,30.0,10,1.6858376250454061,1.2563203463203463,-0.08588167690886062,0.3757872410689099,0.6454545454545455
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,,2,1.7735429358926007,1.309090909090909,-0.2018061827023272,0.34795269345072705,0.6181818181818182
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,,5,1.681280626622024,1.2522727272727272,-0.08001910385550537,0.411857051235782,0.6454545454545455
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Decision Tree,,10,1.6669465017086942,1.2226659451659452,-0.0616817309880997,0.4126570386376057,0.6727272727272727
