dimension_reduction_type,model,n_estimators,max_depth,rmse,mae,r2,spearman_r,within_1_acc
"Lasso→PCA (top-100, 95%var)",Random Forest,50,,1.3116667735254415,1.073394495412844,0.3288382978723402,0.5704575192048336,0.7339449541284404
"Lasso→PCA (top-100, 95%var)",Random Forest,100,10.0,1.321864906779093,1.083100720473496,0.3183612395485915,0.5692738377128688,0.7431192660550459
"Lasso→PCA (top-100, 95%var)",Random Forest,100,20.0,1.3065206635470916,1.0734699749791492,0.33409435322308856,0.5880477228958557,0.7155963302752294
"Lasso→PCA (top-100, 95%var)",Random Forest,100,30.0,1.301179422642495,1.0704587155963305,0.3395278565799841,0.5900354610932713,0.7706422018348624
"Lasso→PCA (top-100, 95%var)",Random Forest,100,,1.2934503320452202,1.066880733944954,0.34735104741266054,0.5854047212618548,0.7798165137614679
"Ridge→PCA (top-100, 95%var)",Random Forest,10,10.0,1.4094594365553434,1.1377999524866667,0.22502927807174966,0.47386913153793614,0.6697247706422018
"Ridge→PCA (top-100, 95%var)",Random Forest,10,20.0,1.3845146203435172,1.0954128440366973,0.2522176254268451,0.4908189168279942,0.7247706422018348
"Ridge→PCA (top-100, 95%var)",Random Forest,10,30.0,1.3932998254753801,1.1247706422018349,0.24269766220120792,0.48158319128492244,0.6422018348623854
"Ridge→PCA (top-100, 95%var)",Random Forest,10,,1.3973106541568283,1.0825688073394497,0.2383313632781715,0.4712676522042537,0.7339449541284404
"Ridge→PCA (top-100, 95%var)",Random Forest,20,10.0,1.357381914695594,1.08401068068415,0.28123942230452614,0.5068157528310452,0.7247706422018348
"Ridge→PCA (top-100, 95%var)",Random Forest,20,20.0,1.2963427737893876,1.0220183486238532,0.3444288481744153,0.6041590088497153,0.7431192660550459
"Ridge→PCA (top-100, 95%var)",Random Forest,20,30.0,1.3468021928958205,1.0545871559633027,0.29240010178618303,0.5411399007458338,0.7339449541284404
"Ridge→PCA (top-100, 95%var)",Random Forest,20,,1.3244524574051746,1.0467889908256882,0.31569001182033074,0.5516927620821372,0.7339449541284404
"Ridge→PCA (top-100, 95%var)",Random Forest,50,10.0,1.3061632603786397,1.0438517440234953,0.3344586248986501,0.5861714137735722,0.7522935779816514
"Ridge→PCA (top-100, 95%var)",Random Forest,50,20.0,1.324124775849447,1.0609174311926604,0.3160285789335432,0.5767549551838242,0.7339449541284404
"Ridge→PCA (top-100, 95%var)",Random Forest,50,30.0,1.334974830536193,1.071559633027523,0.3047735487260308,0.5510370717080053,0.7431192660550459
"Ridge→PCA (top-100, 95%var)",Random Forest,50,,1.362484239450972,1.1022018348623854,0.2758257026530073,0.5366061725809701,0.7247706422018348
"Ridge→PCA (top-100, 95%var)",Random Forest,100,10.0,1.3093321260332214,1.0430917866816234,0.3312253850861291,0.588191157713488,0.7247706422018348
"Ridge→PCA (top-100, 95%var)",Random Forest,100,20.0,1.3179056223257408,1.0561467889908258,0.3224384489099026,0.5819106737840211,0.6972477064220184
"Ridge→PCA (top-100, 95%var)",Random Forest,100,30.0,1.3205288070599708,1.0666055045871556,0.3197385014447067,0.5869044191470498,0.7155963302752294
"Ridge→PCA (top-100, 95%var)",Random Forest,100,,1.324559819561325,1.0607339449541284,0.31557906488048315,0.5631416124768526,0.7064220183486238
