dimension_reduction_type,model,alpha,rmse,mae,r2,spearman_r,within_1_acc
"ElasticNet (top-200, l1r=0.5) + SMOTE",Poisson Regression,0.5,1.2806014485123058,1.0434780829682304,0.3734164373306712,0.6221049305740226,0.8
"ElasticNet (top-200, l1r=0.5) + SMOTE",Poisson Regression,1.0,1.2619187752928591,1.0241706860504907,0.3915655106008017,0.621302666681816,0.7818181818181819
"ElasticNet (top-200, l1r=0.5) + SMOTE",Poisson Regression,5.0,1.2897641009149687,1.0394087436804706,0.36441799944081377,0.5934078589355487,0.7727272727272727
"ElasticNet (top-200, l1r=0.5) + SMOTE",Poisson Regression,10.0,1.3191283488909429,1.074211822717195,0.3351477732085726,0.5529995787556671,0.7636363636363637
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Poisson Regression,0.1,1.2697143855965938,0.9930885374945574,0.384024979822845,0.6259594858262342,0.7909090909090909
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Poisson Regression,0.5,1.242690482049062,0.9847812244552772,0.4099661001761503,0.6258257751775329,0.7818181818181819
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Poisson Regression,1.0,1.247538272821112,1.0094990933179904,0.40535362404694986,0.6237832297508229,0.7818181818181819
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Poisson Regression,5.0,1.402395302619873,1.1861571088743261,0.24856413918328812,0.5998490236333233,0.5909090909090909
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Poisson Regression,10.0,1.4959065293932723,1.269327003954099,0.14501216424120633,0.5928084663724059,0.5727272727272728
"Lasso (alpha=1.0, top-100) + SMOTE",Poisson Regression,0.1,1.567061604267031,1.227672028034133,0.033258945016517494,0.5329718062561664,0.6454545454545455
"Lasso (alpha=1.0, top-100) + SMOTE",Poisson Regression,0.5,1.4272642258844563,1.1509820407823366,0.19805093821825803,0.5638564228330434,0.7
"Lasso (alpha=1.0, top-100) + SMOTE",Poisson Regression,1.0,1.3906147195338214,1.1286904967286946,0.23870729737025154,0.5712916083052545,0.7181818181818181
"Lasso (alpha=1.0, top-100) + SMOTE",Poisson Regression,5.0,1.3498831638154225,1.0898075124519015,0.28265118665333,0.5594700323962737,0.7272727272727273
"Lasso (alpha=1.0, top-100) + SMOTE",Poisson Regression,10.0,1.3594719233314663,1.1112101352486174,0.27242375992480083,0.5432297792649737,0.7
"Ridge (alpha=1.0, top-100) + SMOTE",Poisson Regression,0.1,1.6135046754317226,1.206667445470163,-0.02489288734527384,0.5628370828892725,0.7363636363636363
"Ridge (alpha=1.0, top-100) + SMOTE",Poisson Regression,0.5,1.4399850114976713,1.1143266715087286,0.18369216282570366,0.5729797459496895,0.7272727272727273
"Ridge (alpha=1.0, top-100) + SMOTE",Poisson Regression,1.0,1.3619055581381563,1.061449448830526,0.26981651267634066,0.577296950417425,0.7363636363636363
