dimension_reduction_type,model,C,gamma,rmse,mae,r2,spearman_r,within_1_acc
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),1.0,auto,1.3381604554336748,1.1314851334393385,0.2950563445378007,0.5400287750976571,0.6727272727272727
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),10.0,scale,1.3510804659495264,1.1339800598627447,0.2813780925236953,0.5265836351153399,0.7
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),10.0,auto,1.3510804659495255,1.1339800598627436,0.28137809252369617,0.5265836351153399,0.7
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),0.1,scale,1.4092736553322636,1.1671195358827793,0.22523356280126372,0.554249028920397,0.6513761467889908
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),0.1,auto,1.4092736553322636,1.1671195358827793,0.22523356280126372,0.554249028920397,0.6513761467889908
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),1.0,scale,1.1997044178977623,0.9911985463325999,0.438527295385723,0.648773993545045,0.8256880733944955
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),1.0,auto,1.1997044178977623,0.9911985463325999,0.438527295385723,0.648773993545045,0.8256880733944955
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),10.0,scale,1.2242894244107225,1.0043497897965201,0.4152794894301577,0.6347116448929554,0.7706422018348624
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),10.0,auto,1.2242894244107225,1.0043497897965201,0.4152794894301577,0.6347116448929554,0.7706422018348624
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),0.1,scale,1.3521959914815456,1.1207050250956125,0.28672102880814776,0.6398700519507684,0.6697247706422018
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),0.1,auto,1.3521959914815456,1.1207050250956125,0.28672102880814776,0.6398700519507684,0.6697247706422018
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),1.0,scale,1.1228921232400193,0.8995854076556695,0.5081233541672561,0.7267664531967205,0.8348623853211009
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),1.0,auto,1.1228921232400193,0.8995854076556695,0.5081233541672561,0.7267664531967205,0.8348623853211009
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),10.0,scale,1.1032388237112878,0.8904966286352431,0.5251907127209325,0.7449488898389196,0.8440366972477065
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),10.0,auto,1.1032388237112878,0.8904966286352431,0.5251907127209325,0.7449488898389196,0.8440366972477065
PCA (n_components=50) + SMOTE,SVR (rbf),0.1,scale,1.4719127172212854,1.194632394713774,0.15482966092704353,0.545183887105564,0.6146788990825688
PCA (n_components=50) + SMOTE,SVR (rbf),0.1,auto,1.4719127172212854,1.194632394713774,0.15482966092704353,0.545183887105564,0.6146788990825688
PCA (n_components=50) + SMOTE,SVR (rbf),1.0,scale,1.184984061361236,0.9446946034210361,0.4522212888000361,0.6836453941978152,0.8256880733944955
PCA (n_components=50) + SMOTE,SVR (rbf),1.0,auto,1.184984061361236,0.9446946034210361,0.4522212888000361,0.6836453941978152,0.8256880733944955
PCA (n_components=50) + SMOTE,SVR (rbf),10.0,scale,1.1486049303756973,0.9171360639713847,0.4853387335186363,0.6930661247344645,0.8440366972477065
PCA (n_components=50) + SMOTE,SVR (rbf),10.0,auto,1.1486049303756973,0.9171360639713847,0.4853387335186363,0.6930661247344645,0.8440366972477065
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),0.1,scale,1.4794444979087387,1.226920105837647,0.14615805417505312,0.5243416468241799,0.5779816513761468
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),0.1,auto,1.4794444979087387,1.226920105837647,0.14615805417505312,0.5243416468241799,0.5779816513761468
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),1.0,scale,1.2719560605424214,1.0569827321709697,0.36886196988333875,0.5869584501445253,0.7339449541284404
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),1.0,auto,1.2719560605424214,1.0569827321709697,0.36886196988333875,0.5869584501445253,0.7339449541284404
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),10.0,scale,1.2588056899322764,1.046858109530066,0.38184480036660107,0.5899880660543989,0.7339449541284404
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),10.0,auto,1.2588056899322764,1.046858109530066,0.38184480036660107,0.5899880660543989,0.7339449541284404
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),0.1,scale,1.4981432952659226,1.2228040907250248,0.12443812611117744,0.4674996043461291,0.6055045871559633
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),0.1,auto,1.4981432952659226,1.2228040907250248,0.12443812611117744,0.4674996043461291,0.6055045871559633
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),1.0,scale,1.253209460583257,1.0352329006843815,0.38732880598748365,0.6586024658160432,0.7155963302752294
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),1.0,auto,1.253209460583257,1.0352329006843815,0.38732880598748365,0.6586024658160432,0.7155963302752294
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),10.0,scale,1.2143146910289127,1.0027063584291633,0.4247685393324555,0.6870068929147174,0.7339449541284404
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),10.0,auto,1.2143146910289127,1.0027063584291633,0.4247685393324555,0.6870068929147174,0.7339449541284404
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),0.1,scale,1.379381728084536,1.1573594822139204,0.2577519424408744,0.5867024262648177,0.6238532110091743
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),0.1,auto,1.379381728084536,1.1573594822139204,0.2577519424408744,0.5867024262648177,0.6238532110091743
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),1.0,scale,1.1695419476214552,0.9649027408766214,0.46640501604767703,0.6835695352704946,0.8623853211009175
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),1.0,auto,1.1695419476214552,0.9649027408766214,0.46640501604767703,0.6835695352704946,0.8623853211009175
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),10.0,scale,1.1774861905653038,0.9545890698605803,0.459131390402015,0.6788852465084364,0.8073394495412844
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),10.0,auto,1.1774861905653038,0.9545890698605803,0.459131390402015,0.6788852465084364,0.8073394495412844
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),0.1,scale,1.5303857173605253,1.2631374894362666,0.0863456214214322,0.47527514439650886,0.6146788990825688
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),0.1,auto,1.5303857173605253,1.2631374894362666,0.0863456214214322,0.47527514439650886,0.6146788990825688
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),1.0,scale,1.2998059749149669,1.0901645366381838,0.34092143104881667,0.5961041920696367,0.7155963302752294
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),1.0,auto,1.2998059749149669,1.0901645366381838,0.34092143104881667,0.5961041920696367,0.7155963302752294
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),10.0,scale,1.3115868391582897,1.1010254922626455,0.3289200979945801,0.5784243208209378,0.7431192660550459
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),10.0,auto,1.3115868391582897,1.1010254922626455,0.3289200979945801,0.5784243208209378,0.7431192660550459
