feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,target
281.564,14.2057,143.5949,109.4036,366.7009,117.3671,28.5575,126.1745,1193.3406,751.0691,1091.8475,593.2695,961.4732,204.6572,569.4126,882.261,520.9472,100.298,677.3933,855.6914,170.3534,464.2222,91.2454,157.0109,205.7591,156.5582,126.8133,104.8346,832.8249,356.0091,88.1675,128.972,249.147,440.3909,114.9501,109.7799,580.7835,350.2442,79.2068,138.1205,2.4011,377.4435,131.6344,303.2568,161.7273,348.3341,28.3097,730.171,251.9199,6.3079,111.5902,542.8475,38.387,240.1246,85.6125,18.2507,197.5961,46.13,39.4323,103.7372,246.4294,549.1175,1.4969,34.2112,337.1123,255.023,47.6132,14.0216,635.1482,465.0855,303.3443,7.9008,183.1988,511.5775,192.8575,39.8976,84.2225,341.3715,48.9512,327.3598,102.8986,156.2248,91.726,101.7133,26.2015,46.5502,147.9543,205.2887,7.8666,76.6785,292.4865,24.2878,280.598,75.4584,174.4259,43.745,53.5537,37.3218,60.1688,135.1173,1.0
154.7162,79.0648,21.0003,73.3618,496.396,42.0152,224.8273,115.7585,878.8809,615.6562,1287.9891,321.8457,204.8185,442.2963,329.1228,631.5858,341.4061,18.024,489.9832,462.5575,157.885,804.7271,45.0289,433.0972,113.2316,102.6886,45.5755,20.5081,504.9425,198.2917,172.084,2.0006,127.5868,909.7477,26.6434,13.1899,974.6349,193.4901,34.7062,125.1796,401.9433,1940.9122,90.8187,5.5496,74.8191,351.1751,30.4605,289.8138,174.7029,12.8764,35.7532,946.0852,5.9356,275.8191,127.5749,31.7013,212.3728,63.795,103.665,7.5961,233.2361,291.1536,1.2314,151.9499,269.3058,163.2972,30.0637,16.2531,160.8147,339.4822,304.3967,3.0246,529.6754,313.8406,74.5221,103.8182,75.2249,2.582,36.9734,220.5705,267.0594,258.4572,29.597,89.7465,20.8025,1336.2075,98.6692,879.3314,26.9473,168.4983,164.1047,8.3592,175.488,109.2584,162.8754,8.3842,76.8076,388.8552,57.6109,403.1465,0.0
178.1915,8.382,78.1611,73.4826,174.2191,129.7725,8.6241,224.8152,613.5784,428.0559,1172.6607,207.8221,928.9069,87.4066,320.4007,1686.4708,285.8348,481.9258,534.5445,326.1846,202.0745,787.7607,117.0366,185.3153,74.9052,31.6483,25.2705,24.0389,436.668,458.032,37.134,131.2359,46.0544,756.0315,141.4272,24.0793,444.5762,184.5862,21.8916,225.7774,0.0391,102.7739,53.3203,617.4904,201.1066,494.5608,11.0858,728.8934,254.0504,0.2284,68.8813,727.4353,7.7825,203.9298,10.4823,5.1062,91.6541,46.2062,0.6533,7.9413,197.1761,229.7165,4.1128,16.0985,290.4923,135.9964,6.5493,6.5538,293.2467,289.8283,125.5409,0.6209,29.5851,327.9983,80.8977,0.8554,80.1192,0.5538,76.2469,181.6955,86.2656,92.2734,66.942,77.2568,75.0167,125.7545,63.7181,249.6029,0.9849,70.3226,188.4942,5.0237,183.4419,28.5035,84.436,24.0286,121.1969,1.9338,10.4679,140.8306,2.0
29.899,32.388,32.9138,41.286,48.2215,195.3375,9.0732,106.1031,635.9728,554.6921,767.2013,228.6676,122.2723,217.145,257.6977,294.5503,284.8718,156.3516,486.5908,443.6195,322.2352,533.2802,89.8001,227.4359,158.6489,28.3496,136.5616,102.1273,494.411,461.1775,81.7414,91.7526,1.4023,451.0467,16.3591,62.3924,390.8907,129.8075,70.6307,242.1711,0.0347,89.1828,69.7942,542.3655,63.4513,74.1279,21.4725,342.7711,174.3775,1.9284,200.7021,499.005,2.2682,385.7143,7.7135,151.5574,152.7049,75.1713,30.9142,136.3092,250.0581,308.1896,13.9949,49.0768,224.9931,103.4005,40.6385,13.242,232.065,331.9182,196.8344,3.295,146.8804,289.9576,0.6139,11.7719,121.8842,0.573,28.1054,212.7261,107.5501,82.059,482.8536,84.0992,59.0986,29.6339,78.8877,128.6699,1.7587,78.9418,177.2849,28.9745,162.6857,5.7919,87.407,118.6149,146.0907,3.2355,13.297,174.9981,3.0
84.1141,12.7364,12.8661,39.4591,123.2568,50.5247,25.1911,97.7407,525.698,491.7604,1258.8282,146.5768,29.7275,457.9838,390.8681,0.9414,272.7262,0.111,278.7482,232.6977,79.9664,266.5592,35.491,181.6849,40.7881,29.769,143.0667,7.4784,307.3593,264.6625,30.3147,12.4732,1.8086,115.7484,1.3675,106.6284,232.3408,95.6322,130.4089,19.3506,0.4205,422.1492,39.9583,0.3863,2.6049,17.1039,8.7545,141.6916,101.5882,2.0847,107.328,553.6429,6.2484,100.2169,0.9229,3.6608,185.7327,154.4385,0.6165,352.2096,1891.6044,195.4888,4.3177,16.3493,127.2006,346.0624,23.7333,24.1042,547.2572,237.6794,238.7076,1.1502,200.1673,262.0194,0.1899,3.4539,46.7236,0.0,31.5615,319.649,54.3449,387.8393,60.6797,78.8651,34.1783,25.5101,104.0937,216.8038,6.1498,99.7633,158.1603,1.9777,163.2153,4.913,56.2789,18.5762,0.1355,96.4201,51.035,193.7394,0.0
159.8661,32.4674,59.999,12.9515,345.6025,79.7576,19.2699,129.252,740.1711,466.8829,994.5924,252.7971,304.5233,73.8863,271.714,790.5207,339.4763,214.2955,353.4056,363.558,198.779,964.2324,48.8618,222.7659,55.7749,160.5957,96.3267,37.6976,380.7977,213.3054,32.8182,67.4955,71.5131,490.4917,59.5904,57.6616,569.8633,100.3492,66.7267,97.5367,0.1631,271.531,93.0493,600.3723,132.0722,390.7079,20.9771,299.8661,204.8384,8.5845,87.0893,388.8366,16.4317,146.5454,70.5241,22.2627,876.527,59.8427,330.3252,126.1421,174.1963,263.695,4.8498,63.1459,263.7454,269.1038,16.4731,11.1706,193.8734,229.0602,130.2684,40.678,132.5909,348.5959,88.7382,58.4164,80.2157,0.1587,81.4027,184.6645,137.8379,109.0577,120.7948,118.6148,71.996,26.4249,87.1163,114.5179,41.2814,80.5771,136.9544,21.0002,243.2707,65.4287,136.0903,9.5594,46.2718,15.2565,29.0378,176.9583,3.0
393.7421,310.5292,189.3663,75.834,29.3453,273.9739,4.138,151.1015,1046.6665,801.7351,1093.8789,517.7157,104.2514,567.649,342.8041,336.8733,537.1878,116.8129,962.081,785.4983,149.3043,226.3702,76.1522,85.1328,68.3675,17.2753,62.2401,16.5074,855.0171,326.6225,141.6019,121.4248,29.9894,220.4434,85.2937,63.3762,185.9642,349.3894,72.3409,276.879,0.0096,47.2663,25.3057,333.5145,48.5424,183.5965,82.1619,304.4143,197.9068,9.7927,45.3763,709.2019,1.6708,167.0231,32.5949,4.4772,54.1951,19.9826,51.9569,66.7367,183.4871,618.6156,17.2328,13.4836,249.9526,337.887,82.8073,3.7132,119.291,454.4137,520.8095,0.2366,53.3712,337.8949,1.2832,0.4035,101.4816,3.7851,72.9346,212.0241,120.9038,139.964,37.7571,83.8344,12.6019,25.3057,66.5625,199.6795,10.6449,161.7906,447.438,4.336,156.5245,22.6975,369.1376,9.8523,94.3341,1.9035,62.3244,192.571,4.0
27.4637,24.9887,24.0796,20.982,353.38,500.2677,37.6421,94.9449,576.2158,370.386,1268.2441,206.8802,240.4799,441.3936,246.5839,309.4987,329.5612,67.1671,384.8798,464.4112,105.139,459.8299,37.5515,231.5296,58.7572,85.102,158.7645,252.765,310.9061,206.8728,52.7714,58.0161,2.9342,445.5961,26.2897,57.7427,512.7224,115.7177,124.2631,36.3728,0.2983,342.6151,49.2052,52.1283,38.3579,139.5048,13.617,182.1253,65.8844,0.3447,140.8616,725.3665,1.2171,145.6791,5.2904,72.6285,274.9997,104.8886,84.7301,69.236,129.4252,260.8274,2.9749,77.7427,318.1851,396.844,5.3884,18.6296,183.9874,193.5606,81.4833,3.4267,158.1389,227.053,683.9041,14.2204,60.0714,0.9449,39.9726,211.5462,58.3138,117.4545,257.0281,56.2311,30.3341,28.8461,70.1606,351.9465,0.3296,65.0497,178.2046,185.0102,176.5095,7.2114,92.8204,53.9029,19.6085,13.8167,33.7787,161.8062,5.0
154.0923,40.8027,56.3326,63.7716,125.8234,64.9474,57.4741,190.1096,547.4428,418.0888,1492.4162,201.2772,84.4157,138.7397,274.594,604.0799,267.1499,48.5341,491.0194,315.9962,277.6719,672.4607,54.4168,282.4829,90.8666,78.322,97.8068,17.4993,413.8082,191.6052,130.2047,52.6683,11.4834,626.1037,80.062,24.555,519.2649,148.5727,122.9953,273.9202,14.9467,210.2555,71.6147,314.0345,59.5261,448.3211,33.3643,211.9454,156.8244,18.453,70.7327,614.9433,31.7708,193.385,21.5877,33.2393,226.0267,88.0983,388.6166,136.7999,231.2573,234.1959,2.5616,37.9068,187.8615,187.565,18.7182,16.1816,207.7845,257.9819,171.7502,9.5761,196.8742,238.0704,15.6295,108.4848,134.175,0.0356,26.5864,176.5321,88.1677,170.8656,110.2672,90.4288,41.6094,28.0456,84.7218,200.6064,21.8629,87.7782,214.0472,32.4775,142.0275,25.5978,111.4618,18.6438,32.419,83.7616,39.3482,149.6278,3.0
163.2096,74.7472,87.5707,92.4272,146.3088,215.7188,39.9454,209.9897,490.6891,276.5892,908.441,190.6483,164.1823,119.4597,148.2385,813.2771,188.1366,32.5016,312.6707,266.147,186.4607,533.9998,51.288,273.8469,93.6659,79.2713,86.1101,20.4047,379.6976,149.316,372.0269,37.0836,249.4372,664.6367,122.9839,20.8122,967.5995,114.614,62.0524,215.965,1.6861,168.1366,120.2917,190.337,140.0353,386.9228,27.8054,277.9331,151.753,51.4797,81.6674,540.2578,13.4056,186.4799,53.8399,3.9471,110.3212,64.5707,27.7232,355.511,205.7547,214.7468,3.5322,20.2505,154.0275,261.7104,36.6816,10.0539,158.7762,198.8699,201.1157,0.3041,90.3065,198.8125,43.0921,1.8374,170.9332,0.0661,57.1913,162.478,99.1718,216.5063,55.402,93.6598,26.4101,34.3735,56.609,243.2705,7.7966,96.3103,147.1393,8.7032,91.8712,58.7253,113.3347,5.6478,80.1782,63.4491,32.9995,129.3239,1.0
180.2427,139.8699,25.7598,83.3277,293.7023,55.6149,48.9884,80.6341,966.4249,656.9672,1216.066,471.0397,145.8359,260.7792,382.943,359.4868,431.7727,47.7987,649.9033,479.2726,356.7326,1117.8029,80.6224,472.834,145.253,117.6637,253.3867,73.96,625.9943,268.2915,343.7922,12.3317,4.1468,886.8994,57.9699,24.3505,881.5945,185.0964,343.0677,217.2666,1.2192,376.0122,89.8194,33.5053,79.3393,161.9743,30.8623,277.9799,216.8381,170.1444,327.9005,427.2023,28.3716,200.4737,16.6246,61.7381,365.7783,101.2198,1.9888,247.9814,331.6454,427.3255,2.2538,66.4019,280.8063,651.6688,17.0498,19.1421,353.6271,250.8481,344.0393,26.0577,377.0668,346.3326,158.0743,11.547,57.8459,0.4231,47.0188,220.0961,146.8291,210.0238,263.3977,102.2575,35.4347,39.86,87.1189,226.9151,4.2399,122.6784,200.3431,39.8635,134.7816,8.3665,143.4396,51.1632,22.6598,22.9394,134.7102,188.121,5.0
222.8842,182.4836,174.4528,145.6111,208.6926,126.6854,41.9103,140.909,854.6294,622.2318,846.4509,384.5303,195.4019,274.1834,356.5177,382.6592,434.9468,111.9289,654.0811,478.3794,265.7347,336.5134,57.5421,193.3009,100.6614,150.7791,120.702,26.7409,702.4698,361.0511,211.0364,85.8164,55.3858,396.602,88.4287,70.297,420.112,232.2233,77.6356,299.4115,19.6596,137.2622,81.6211,191.3095,82.6459,72.9241,35.6492,416.4921,175.052,21.7465,191.898,490.7285,6.8335,254.05,51.1272,69.0131,278.4782,75.2463,34.2987,145.2489,236.5455,403.5193,5.9249,34.3374,244.366,392.1828,36.9879,21.4477,196.663,358.7751,204.8106,8.4361,205.3655,386.4244,20.5294,19.1354,92.7361,0.1044,77.6647,238.3106,73.4301,160.9903,180.6408,97.5857,48.9685,44.5083,105.5258,139.3109,21.5091,87.9742,259.6364,13.2791,178.3771,46.8425,202.6035,22.212,89.3264,75.9381,10.2687,158.1779,3.0
216.1612,35.8086,27.9426,116.8807,111.549,102.2346,73.5309,54.9095,657.563,1208.7845,700.3613,319.6133,186.2759,41.3385,403.7093,167.6838,691.1516,21.7674,833.6189,950.5562,333.4351,224.5117,99.3141,201.3625,60.9897,54.2073,153.9415,82.5943,950.1547,126.5417,113.5782,51.0604,6.7992,230.2881,71.1507,29.7915,283.9683,328.598,137.1394,68.2566,0.3574,827.7751,80.1384,2.5395,92.8056,166.2994,10.3697,350.8117,246.4642,8.6065,241.1228,538.9497,7.4131,176.0704,110.3604,27.5061,261.8142,70.1753,45.2929,79.7771,304.4878,608.6945,1.3334,68.6362,189.6437,332.8282,58.8956,22.6462,220.7693,336.6911,229.6279,7.2983,289.9037,375.3445,172.3153,35.0914,122.2907,0.7823,35.3048,367.3459,193.2191,119.8151,412.4162,63.9166,18.0629,63.6416,96.1155,233.7192,20.8681,133.3588,345.7175,6.3682,232.8078,23.7117,180.551,153.0725,11.9901,31.8993,119.8221,206.6252,5.0
265.8707,16.0349,44.5723,52.6516,72.3063,314.145,91.9208,135.1359,612.514,598.1638,1928.9068,391.1565,63.4263,419.9251,239.6027,136.6036,476.0426,13.1202,783.5942,435.8197,286.5915,365.6949,93.3527,149.2506,152.6712,84.6257,156.5906,17.6242,672.7396,157.7269,115.7655,67.1273,6.8481,337.8571,86.9296,47.1628,264.1751,230.8714,60.3913,47.8518,14.7178,435.7937,99.182,7.8595,36.778,116.381,47.7083,338.3211,206.1572,9.796,153.1695,651.1636,8.3231,174.8946,37.8712,47.1602,206.5273,104.4563,50.7323,361.529,266.814,385.0097,13.5819,24.4644,166.7487,157.7352,11.4465,19.4555,292.1787,407.9989,341.1595,1.5996,198.6811,292.6595,4.2378,61.9505,100.2706,0.6381,30.7288,239.8977,65.1829,144.6831,175.3591,80.8356,25.1505,430.5704,81.4756,338.3756,64.9659,88.0329,261.9816,12.7296,174.4764,24.829,90.9501,31.8724,123.0507,97.4815,19.8269,141.466,0.0
159.1818,75.4132,7.0181,96.7183,172.5502,169.944,27.609,126.1842,392.9195,259.5326,1102.7674,169.2955,102.7179,152.5471,239.5382,547.0443,211.9541,115.6019,334.7053,222.8881,599.8201,1005.5429,56.2052,111.1248,398.5714,95.7909,56.6773,70.3732,303.7051,118.2947,115.5172,65.4359,0.7008,686.3088,118.9222,13.5809,558.6907,119.6049,100.2045,146.5416,0.0065,248.279,28.8768,646.0032,182.5493,353.5132,68.3444,130.2729,165.6537,3.0694,65.1764,865.0706,62.1183,256.3688,55.9978,0.8232,85.3176,26.2653,268.9582,32.4286,200.0124,209.9001,1.441,39.2726,245.7337,173.106,32.0975,5.0457,309.7003,190.4402,182.0305,0.1864,46.7204,289.1771,42.5369,1.2796,77.5924,0.0278,61.9587,177.7519,135.5966,155.7153,92.7495,111.3923,17.7154,31.0511,119.8596,465.4232,0.866,123.1596,151.107,11.1772,117.5965,11.5686,91.5236,48.9271,83.9604,1.0752,84.0628,205.203,2.0
140.9591,59.6338,44.6378,83.4425,206.8419,99.1434,60.0734,121.3462,709.0741,370.2984,722.916,229.3545,118.1469,62.3486,258.961,709.2899,265.9707,60.9131,329.6888,337.6437,82.4647,399.9258,43.2486,220.4982,100.4546,58.8453,149.5567,32.6349,381.6513,195.0142,266.0918,14.2299,209.1913,303.16,28.8341,21.7682,606.7393,145.4435,155.9756,199.1653,4.8213,350.1418,128.468,43.8499,92.9326,333.6942,30.2992,250.903,132.2458,37.587,129.4466,396.8091,4.8419,156.2244,23.1505,42.5961,201.9572,116.5458,40.0177,315.0344,224.4028,233.9666,4.9559,113.9919,156.1637,197.5019,25.385,18.823,144.0994,228.8156,194.1284,18.8554,190.6138,251.4134,237.424,23.1053,122.1923,0.0,65.9597,187.148,57.6161,549.8077,79.6942,104.4696,76.5854,25.5301,78.145,183.8368,13.5006,134.1603,168.1237,22.8723,131.6668,128.2372,151.0719,2.1444,66.2232,189.501,60.2328,149.0409,4.0
149.2588,4.528,124.9531,152.9135,292.2907,429.1791,16.4247,167.9774,566.3189,439.9387,1166.1517,269.1547,727.8383,24.0357,275.8276,988.3983,277.4737,192.7019,601.7341,411.049,162.4455,385.8423,133.5739,81.3744,66.7705,31.9188,45.6529,32.9676,515.4,403.5543,100.7606,125.9367,237.8526,141.6902,249.8175,36.0529,259.2905,190.2148,37.0904,238.4175,0.5169,152.414,182.609,473.0769,125.3378,442.03,49.3515,500.9242,181.5314,1.4744,56.7511,739.9293,26.4711,218.6951,42.3255,64.9104,89.3912,51.3082,20.4752,107.8627,174.118,325.9648,3.9327,42.8482,261.7164,144.8324,30.3135,11.4192,243.7649,308.4466,131.8005,8.1015,45.5298,249.6473,284.1709,40.9652,129.635,195.2633,24.5604,158.765,101.9613,99.2841,80.5374,94.534,45.7767,36.3311,73.5902,272.1612,3.4328,51.2355,212.5414,15.0839,129.2429,16.0562,104.902,12.3969,67.0456,9.8259,26.2797,142.5305,2.0
405.3097,3.9139,41.2003,129.3898,95.0869,109.3295,14.1266,143.0091,734.66,1229.5308,1179.4148,695.2173,1535.9511,277.7074,429.8471,714.0662,734.0034,113.1416,1319.5853,735.8967,126.6474,295.8781,52.3701,43.3013,83.3648,82.8594,106.1324,18.8002,1233.3185,105.5135,56.4119,84.6773,1.0345,62.7134,78.349,25.3729,143.4786,391.9903,89.654,85.0876,0.0621,1475.5246,86.8134,44.0848,80.876,291.2955,32.9093,534.4788,235.0045,0.6714,85.7633,683.6466,19.5133,190.4782,35.0928,0.0668,107.1657,30.7843,28.8148,109.7762,196.83,604.0203,0.6421,5.582,558.7657,217.7707,81.1949,15.1436,244.0396,745.5623,429.1822,0.1456,71.5934,485.2401,338.3341,0.1781,62.4244,1.4811,102.5106,189.6732,54.4777,89.7129,97.8566,109.968,11.0128,841.098,98.5516,433.0155,0.158,51.6575,372.3179,1.9787,239.2514,23.5211,177.3973,13.8177,12.3873,7.1845,77.7381,243.6902,4.0
178.2272,56.944,43.3217,53.0791,958.4802,153.9067,70.153,248.8799,455.5859,331.4786,1148.9651,188.1962,1141.1865,93.3377,212.8411,1370.4534,259.6168,215.283,363.0224,281.8766,102.0525,296.4525,77.3107,104.598,106.482,141.4151,59.26,80.6205,408.4025,473.3305,151.4724,102.6529,27.0257,265.2481,212.9713,16.5247,433.4393,139.2282,93.7308,154.7527,8.3571,277.3261,64.7667,338.3553,96.4945,397.3853,43.1444,342.1999,186.3065,10.8575,76.0071,457.173,2.3092,173.9866,78.5527,20.4735,127.2985,52.218,9.4329,32.904,228.3478,209.2325,1.5899,16.0305,180.5895,166.8957,9.6313,17.0493,398.8299,230.2128,245.2489,0.1219,112.6766,244.8337,103.7198,33.4489,85.4384,16.8218,72.4856,210.774,72.5855,130.9885,60.8497,35.41,16.0858,21.158,83.675,176.8558,5.2735,90.8825,159.4418,9.4265,158.1903,92.2743,92.3852,2.3666,59.9356,26.6501,90.5369,113.41,3.0
154.7197,82.3408,74.1484,61.0001,246.2799,110.9976,34.9408,88.3381,649.8048,388.2162,749.3694,215.0349,104.9418,132.3374,240.544,645.6513,265.2254,34.1785,358.5305,264.4347,131.5677,337.2563,44.2735,212.751,81.8468,65.3895,198.9358,10.0307,403.9794,217.234,151.0129,25.1185,76.7445,249.8835,32.4763,30.3259,408.6143,149.4354,103.6101,143.4164,9.8589,245.1771,109.5426,123.5094,80.0823,284.1679,17.1525,299.3942,127.5727,53.7794,157.172,438.4242,4.6156,153.4318,16.3057,29.1608,202.2598,141.3856,58.7891,435.9156,206.6752,266.033,3.3987,22.7186,145.2985,196.2918,75.4021,21.2154,132.7173,227.4832,162.7871,15.8935,186.2458,250.9255,106.0376,15.8833,112.7891,0.9234,73.0848,186.4277,59.3041,511.4887,96.4831,75.2148,36.5859,25.2105,74.4026,161.3704,15.3822,207.3367,160.2253,14.5645,131.1024,69.01,132.4583,3.2088,43.5075,85.5974,58.2892,149.1296,4.0
125.9545,25.9706,58.816,90.8754,135.3486,402.108,30.8982,169.6485,556.4539,437.1569,1029.6287,259.3166,273.7078,179.5127,321.8836,973.9573,294.3463,126.9538,499.7815,386.2514,207.3273,579.0901,89.6443,153.1512,75.2891,58.456,118.4267,99.6256,421.6126,499.9362,88.8579,130.6751,58.942,414.2433,136.6898,35.1022,501.8251,177.6584,38.8305,245.5813,4.4255,240.4589,123.5705,335.9832,123.5872,499.4156,25.4411,318.8192,216.0214,9.6443,93.3078,561.8641,58.3053,272.2054,97.5414,36.7275,160.3573,57.8931,33.2728,136.8129,207.6793,341.5433,2.8431,42.0659,253.8908,412.1133,18.5084,13.3274,233.9546,302.2907,153.8386,9.0087,151.9138,292.9716,214.0977,34.1113,109.8135,0.1457,53.928,267.1094,119.0742,165.5267,136.0737,104.3221,63.658,54.6453,113.1901,171.6519,9.7352,62.864,195.1082,28.7458,172.0563,23.5716,122.1515,12.8789,65.9016,46.2115,19.2605,137.8977,2.0
746.2428,66.9942,19.1461,54.8039,111.9945,137.9626,14.6177,63.9833,1042.3038,3937.7503,1914.085,1807.8572,125.9088,556.2746,736.8578,246.3325,1994.4268,12.2432,2845.7019,2632.3962,186.286,148.7094,41.1216,80.8465,277.3518,33.2611,117.9523,31.0816,2529.4892,305.0,129.0859,264.3634,2.2181,138.2532,34.7098,318.7581,87.6002,972.0224,64.6262,36.6781,0.2101,196.8969,61.4927,369.8724,28.5237,137.0055,24.4451,1045.1036,526.599,0.3257,41.8322,697.0543,1.9266,578.7687,17.2083,57.1751,177.564,20.2638,7.509,40.4886,165.6795,1310.8788,23.2961,15.1329,1014.1298,778.2663,283.3626,6.435,506.4255,1941.8591,603.14,10.7966,210.0898,1557.8181,0.997,24.2889,50.1545,0.878,227.1558,373.0938,191.6041,97.2662,60.0876,237.679,9.5885,58.0385,246.0897,95.5943,2.2877,196.9327,711.3494,0.7101,828.6359,104.0862,418.7271,15.1858,59.7547,19.2172,65.9779,147.109,2.0
273.5757,22.9358,86.4281,194.0693,192.7869,323.004,15.8698,133.5898,1072.8153,944.966,1026.6674,558.4975,133.8241,339.4019,383.7009,719.4912,574.5613,136.3566,928.0791,754.0505,414.6478,1256.5628,48.6492,205.0167,275.9372,200.3962,217.5931,159.7232,864.0794,351.788,52.29,124.4214,9.1372,766.7151,73.649,75.6002,703.8971,359.735,26.2613,228.7863,2.5529,430.5159,75.4629,22.7019,144.8994,297.144,65.6843,612.2529,349.7828,3.4759,115.9492,651.7732,12.039,466.927,19.754,83.9238,211.8849,37.9327,13.0162,205.0435,209.1188,602.9876,0.9561,40.8818,404.0189,228.4418,26.6494,39.5843,382.7484,521.5294,373.0296,32.0396,197.6119,515.3818,218.9937,17.4909,65.7025,0.5044,68.1587,327.3647,97.2905,140.6697,124.0926,158.1066,36.4826,62.7266,182.7546,227.3045,6.4528,44.5888,286.4314,11.2926,342.6891,35.2197,228.2053,11.1512,80.5609,39.6631,16.2114,156.017,3.0
172.3855,44.7562,71.3593,55.5811,86.3186,202.0357,7.5643,189.6448,587.1725,266.7498,892.0638,238.5717,665.9185,202.4247,293.9966,730.1652,251.791,169.5866,501.2676,315.4906,236.9523,162.4006,128.2172,130.84,58.8516,62.2764,81.0697,32.2765,518.0463,281.3962,73.6032,85.7584,154.8877,160.8048,141.828,50.2754,369.1557,153.6029,89.9082,204.2351,0.6659,166.7401,68.9289,636.3814,123.1714,296.2846,38.3004,334.0367,157.6439,22.3361,139.8106,704.5391,20.2227,242.2296,75.5158,48.8961,150.2496,109.6871,9.6124,150.7182,228.2616,242.2389,5.527,68.3119,183.8698,102.1049,24.8988,50.2957,220.5878,243.7542,232.5518,0.6139,101.4296,255.9486,258.5126,8.6576,71.6341,0.5925,23.4181,171.2799,70.6343,93.2632,139.4233,82.0167,53.1799,32.8169,60.7955,285.6299,4.2914,63.0507,203.8377,23.0205,106.6492,3.2633,150.82,33.8445,92.1977,7.3931,44.7731,162.7915,3.0
227.2343,23.0823,160.9011,46.2341,786.3418,115.3608,12.2264,127.8041,830.7605,641.6913,1210.1998,346.2113,451.3595,284.6436,351.9236,1054.7784,443.5524,82.9502,527.7275,465.7574,83.6187,982.0524,76.3962,198.7656,88.7153,61.2505,186.7012,70.2872,638.0839,307.0413,35.9491,73.4339,44.9072,661.3793,81.9623,28.9349,611.1006,257.9219,116.8171,106.9528,0.2649,863.9309,99.1905,484.0928,101.3758,402.7375,25.7329,454.9422,205.2041,30.5865,84.3275,668.7958,15.9484,142.8585,3.2794,38.96,362.6475,52.2308,14.8275,253.1074,219.5833,408.8528,1.148,73.368,275.1219,202.8722,106.2398,61.6212,212.9254,393.4727,297.4002,6.1324,204.4787,369.6303,147.3677,33.6003,80.4959,0.7897,83.8244,219.1432,157.8408,326.5172,53.005,127.0075,15.4656,608.8836,109.6165,430.6302,16.918,227.8233,203.9857,4.7314,208.1462,139.5243,179.4474,8.609,30.1408,48.6066,116.3911,362.3142,3.0
132.8524,20.442,132.1913,98.2682,743.3093,135.1063,15.4148,160.1524,391.1682,319.9321,851.7382,184.1722,166.7893,152.0196,216.9237,1804.0144,210.0236,276.5548,416.5189,336.1855,183.5836,354.3131,86.6928,108.112,66.8477,29.828,67.9657,25.509,378.0521,270.0803,68.8049,89.4052,222.0563,178.8547,286.1351,14.3357,269.9565,119.2301,126.5109,182.1697,0.1833,131.2366,109.5834,334.8514,138.0996,325.9656,40.9367,231.401,149.8749,3.0556,71.9406,683.4427,9.1191,170.2546,5.8963,7.9954,118.7616,91.8084,3.0087,117.0868,169.6927,202.0722,4.4462,18.049,227.8764,161.539,18.7364,15.3564,203.4675,124.151,198.1435,0.2149,90.1281,205.8593,430.0968,1.6057,96.3394,0.4595,17.0912,166.7892,65.7606,80.6929,77.8393,48.333,46.9729,21.3271,63.3748,263.4188,1.8007,55.219,137.1317,16.2719,118.2714,53.9206,73.5757,1.6143,6.5156,16.0701,53.0769,149.151,2.0
198.0784,29.9977,64.1185,58.6353,157.7598,62.1747,30.289,104.8499,1007.2604,519.9266,939.2785,278.1133,51.3215,232.2173,312.2112,154.8268,325.5892,292.3411,481.1363,511.5156,174.8288,377.271,55.8666,149.0516,128.3655,47.948,131.0389,59.8542,556.2922,129.5921,81.3084,31.7111,8.685,279.7586,34.1734,22.5599,294.8781,200.1023,122.8383,97.1994,21.9326,267.8247,44.8874,588.3121,89.2496,213.6081,29.259,216.4268,136.7517,6.6021,152.3156,608.1865,2.3098,121.0806,19.5288,159.5577,217.7892,69.9156,21.7376,159.2591,192.7989,336.661,3.6476,29.2334,162.8892,261.739,40.668,35.0539,231.8324,345.677,159.3811,4.2167,181.1901,255.7675,4.8093,15.6719,114.0298,0.8112,51.7721,150.6956,97.7381,142.315,236.8561,102.7292,57.7405,116.1777,93.0777,201.2978,12.2326,159.7356,304.3745,18.7573,142.5182,10.9457,192.6604,4.7304,92.3794,67.9216,73.9419,243.9439,5.0
